t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
244.690925	1.402113	246.093038	6	0	10	253
244.763447	6.371689	251.135136	1	5	5	160
244.783388	10.930715	255.714103	0	9	3	212
244.833111	9.101755	253.934866	2	4	6	43
244.904260	9.433420	254.337681	2	1	5	247
244.915857	0.972401	245.888258	11	0	8	116
244.947013	6.759338	251.706351	1	0	7	286
245.060996	2.262296	247.323292	2	11	4	276
245.227312	12.402152	257.629464	9	6	3	18
246.027996	8.173942	254.201938	0	4	7	357
246.366091	9.182365	255.548456	4	1	10	245
246.494691	9.052689	255.547380	5	1	7	230
246.563051	3.655910	250.218961	2	6	6	101
246.689437	0.870505	247.559943	7	0	5	286
246.881956	5.328822	252.210778	2	10	7	281
246.897699	3.534536	250.432235	1	4	8	221
246.963633	8.432900	255.396534	1	7	7	122
247.192552	2.524922	249.717474	4	11	7	149
247.253081	2.532186	249.785267	4	8	10	300
247.359123	3.932737	251.291860	5	2	10	327
247.469895	1.903430	249.373325	6	4	10	324
247.495385	5.141825	252.637210	2	8	5	162
247.551608	17.373690	264.925299	10	9	8	32
247.602513	19.105726	266.708239	1	7	4	83
247.605831	1.145662	248.751493	9	6	1	376
247.608892	4.015679	251.624571	8	2	7	254
247.831641	9.498788	257.330428	5	11	5	32
247.871507	2.574096	250.445603	8	3	3	184
247.962753	25.192113	273.154866	3	6	10	336
248.007110	12.263322	260.270432	7	8	7	264
248.360210	2.488331	250.848541	9	1	1	392
248.397729	1.128136	249.525865	10	9	3	209
248.467919	0.766390	249.234309	0	11	5	176
248.725600	2.082230	250.807830	0	8	3	237
248.956192	5.034328	253.990520	3	5	6	360
248.981932	13.894539	262.876471	11	6	9	166
249.184775	1.519851	250.704626	9	0	7	295
249.261379	0.371436	249.632815	2	5	2	224
249.343836	22.228554	271.572390	5	6	5	281
249.361745	4.085331	253.447075	11	10	9	59
249.372249	4.010174	253.382423	1	11	1	261
249.534965	7.446666	256.981632	11	1	1	375
249.620727	5.444336	255.065064	5	11	8	187
249.692503	3.498839	253.191343	7	0	4	362
249.855943	12.573009	262.428951	6	11	6	155
250.037237	15.710281	265.747518	8	2	10	294
250.058869	17.503086	267.561955	7	3	9	149
250.176642	14.698076	264.874718	9	2	8	339
250.194821	11.725640	261.920461	8	5	5	223
250.368798	2.144469	252.513267	9	8	2	4
250.502534	13.154646	263.657181	2	5	5	7
250.894738	3.211856	254.106595	8	11	6	383
250.903670	12.794780	263.698450	9	6	6	311
250.911013	1.029888	251.940901	2	4	6	58
250.952456	5.499407	256.451863	4	10	1	48
250.990383	4.992566	255.982949	9	11	7	331
251.025841	0.373916	251.399757	8	1	10	154
251.321737	21.543340	272.865078	2	10	4	221
251.357622	11.284947	262.642569	10	9	7	190
251.397295	15.062382	266.459677	9	11	6	292
251.575372	10.957793	262.533165	4	6	1	76
251.650042	4.200715	255.850757	0	1	2	35
251.837453	7.068281	258.905734	11	1	6	248
251.845903	1.378209	253.224112	5	0	3	126
251.929477	1.762806	253.692283	2	3	10	28
251.933751	3.916637	255.850388	2	1	2	177
251.941839	10.319395	262.261234	1	11	8	105
252.237980	9.152781	261.390761	7	6	5	184
252.256723	14.928118	267.184841	2	11	2	65
252.351746	7.596228	259.947975	9	10	3	127
252.417932	11.259966	263.677899	0	10	4	170
252.471270	0.448758	252.920029	6	4	2	220
252.758885	27.075189	279.834074	5	11	10	129
252.761644	18.720181	271.481824	9	0	4	95
252.897896	27.585225	280.483121	3	1	10	176
253.311340	1.907067	255.218407	9	2	9	272
253.414011	1.577929	254.991939	0	2	8	40
253.759236	7.770596	261.529832	0	1	10	269
253.765946	18.246041	272.011987	3	7	5	325
253.833777	13.408549	267.242326	6	9	5	209
253.871441	2.992495	256.863936	5	1	10	351
254.035489	6.448319	260.483808	8	5	1	73
254.532873	2.683499	257.216372	0	10	10	178
254.569927	8.306412	262.876339	8	5	8	112
254.702654	8.382476	263.085131	9	0	8	111
254.730250	0.867786	255.598036	9	1	1	189
254.834396	10.018940	264.853337	9	4	4	394
254.912333	1.020663	255.932996	2	5	2	359
255.359301	0.283013	255.642314	2	6	7	138
255.476531	19.319152	274.795683	10	7	8	336
255.530284	2.856138	258.386421	4	6	7	159
255.545427	6.256760	261.802188	1	10	6	263
255.565926	27.799905	283.365831	8	0	8	184
255.597838	9.819324	265.417162	11	7	9	78
255.633960	4.661803	260.295763	5	9	1	80
255.871614	19.094729	274.966343	10	7	2	393
255.974585	2.415298	258.389883	9	4	10	51
256.067217	6.699433	262.766650	5	4	3	236
256.082455	8.341090	264.423545	11	0	3	396
256.328344	8.814700	265.143044	4	11	7	274
256.488728	0.176650	256.665377	4	9	1	134
256.497486	4.731565	261.229051	1	6	6	125
256.651291	7.233854	263.885144	1	9	2	216
256.749322	6.122074	262.871396	2	1	7	143
256.759979	17.256513	274.016492	3	5	3	24
256.836610	12.835253	269.671862	2	1	7	26
256.919485	26.906503	283.825988	1	5	1	3
256.942141	2.533203	259.475344	1	9	5	250
257.306291	1.698596	259.004886	11	5	8	388
257.543410	2.271754	259.815164	6	11	4	38
257.681623	10.682128	268.363751	1	8	2	283
257.759179	2.899301	260.658480	11	5	6	56
257.825508	10.923399	268.748907	9	1	6	167
257.957084	11.499643	269.456726	7	3	7	310
258.055634	0.848243	258.903878	8	2	5	171
258.063672	13.471137	271.534809	11	7	6	286
258.153480	3.768258	261.921739	6	10	8	215
258.358728	2.498988	260.857716	6	4	5	2
258.435575	2.995009	261.430584	2	11	7	170
258.442245	22.662222	281.104467	2	10	2	279
258.635130	9.291401	267.926530	5	7	2	302
258.663236	10.490029	269.153265	10	9	6	160
258.700641	2.447806	261.148447	3	2	6	211
258.723138	4.462295	263.185432	8	0	8	385
258.773238	16.632767	275.406004	3	6	7	88
258.949947	4.157810	263.107756	2	10	5	375
259.041533	16.747803	275.789336	9	11	4	6
259.070191	2.231246	261.301437	6	9	8	258
259.332984	13.181708	272.514692	4	6	10	118
259.597582	1.242160	260.839742	9	7	10	381
259.853167	17.281391	277.134557	8	4	4	328
259.887274	11.169148	271.056422	10	5	1	90
259.962285	31.539733	291.502018	3	2	1	296
260.487162	0.299667	260.786829	2	10	9	234
260.671970	1.413989	262.085959	5	6	6	200
260.675413	0.276535	260.951948	8	0	4	258
260.683842	0.168921	260.852763	8	3	5	332
260.761778	18.711454	279.473232	2	4	8	387
261.061693	9.981112	271.042805	6	11	7	177
261.158407	10.321617	271.480024	4	0	7	169
261.244505	4.718095	265.962600	3	0	8	49
261.258437	0.547708	261.806145	3	6	9	187
261.392110	5.642039	267.034149	3	6	4	12
261.607929	1.712239	263.320168	6	10	5	69
261.667768	27.271603	288.939371	10	3	8	295
261.854565	21.082114	282.936679	10	1	10	108
262.271761	3.579889	265.851650	6	11	8	50
262.300244	0.174794	262.475038	1	9	3	305
262.392860	0.211477	262.604337	8	10	2	356
262.435169	7.525550	269.960719	8	5	7	172
262.631960	17.324807	279.956767	3	9	10	134
262.739684	4.190406	266.930090	2	9	7	164
262.865523	10.713234	273.578757	10	9	10	203
263.065406	19.518058	282.583464	5	8	10	362
263.128422	10.112137	273.240559	1	5	1	7
263.436693	0.061485	263.498178	9	1	9	178
263.531879	8.010458	271.542337	3	7	3	376
263.553369	1.921896	265.475265	11	1	1	215
263.702169	16.097572	279.799741	0	9	7	389
263.899206	5.316619	269.215825	6	2	1	95
263.946820	5.783901	269.730721	5	8	3	299
264.190091	3.622754	267.812844	1	11	3	78
264.485839	2.607875	267.093714	8	5	2	335
264.526366	1.742992	266.269357	7	10	10	127
265.039578	5.237010	270.276588	4	2	6	345
265.058534	7.712874	272.771408	4	5	9	367
265.086742	23.120249	288.206991	5	1	1	235
265.112194	5.140747	270.252941	1	7	9	57
265.392722	3.882442	269.275163	8	0	1	24
265.525492	17.047095	282.572587	1	0	4	224
265.546117	11.913589	277.459706	4	7	1	219
265.618666	1.219238	266.837905	1	8	10	286
265.738077	12.287185	278.025262	9	10	3	252
265.748971	30.200678	295.949649	3	7	7	259
266.016547	6.875797	272.892344	2	11	4	137
266.219999	6.744937	272.964937	4	6	9	385
266.307951	12.858150	279.166101	9	1	5	132
266.734838	2.229648	268.964486	4	9	10	56
266.802447	4.572912	271.375359	2	1	3	60
267.320208	3.811451	271.131659	0	9	3	156
267.458005	54.926873	322.384878	11	6	7	131
267.583875	1.762817	269.346692	4	11	2	337
267.606558	1.911053	269.517612	2	3	2	76
267.873616	6.178668	274.052284	3	10	1	125
267.943331	3.206350	271.149681	5	4	3	87
267.965458	20.454448	288.419906	9	4	2	284
267.967044	5.735457	273.702502	4	10	1	235
268.069597	11.548558	279.618155	1	4	3	315
268.163286	17.048637	285.211923	3	5	5	9
268.322118	3.175174	271.497292	3	8	3	210
268.598321	13.195242	281.793563	10	8	10	98
268.608663	5.093220	273.701883	8	3	3	267
268.773025	2.937262	271.710286	2	9	5	66
268.798966	22.082646	290.881612	1	6	8	298
269.043113	8.324892	277.368005	10	3	2	0
269.256814	6.858372	276.115186	4	7	6	163
269.354096	1.991866	271.345962	8	1	5	311
269.508935	23.191274	292.700209	0	8	5	78
269.556109	10.156746	279.712854	5	1	1	263
269.635744	29.493003	299.128748	11	4	4	212
269.851236	0.453399	270.304634	10	11	10	13
269.928089	1.240051	271.168140	6	4	4	161
269.983446	20.984536	290.967982	4	0	5	102
270.068651	6.010497	276.079148	11	1	3	4
270.288864	6.291926	276.580791	10	1	9	127
270.339900	2.526768	272.866668	1	6	9	373
270.363759	6.702661	277.066420	0	8	8	297
270.519364	5.771845	276.291209	2	1	3	236
270.737936	12.760319	283.498255	3	7	4	5
270.751194	10.091860	280.843055	11	9	8	379
270.785478	16.043768	286.829246	6	0	10	131
270.804618	15.283263	286.087881	5	9	2	216
270.858071	5.473473	276.331543	1	0	4	171
270.932880	3.587974	274.520854	4	9	1	229
271.105582	3.957029	275.062611	6	1	2	152
271.237220	45.992558	317.229778	11	8	5	347
271.358474	5.263321	276.621794	0	9	5	141
271.412779	14.084026	285.496805	1	4	4	114
271.642988	0.863666	272.506654	9	10	5	94
271.722652	5.613561	277.336213	5	11	3	374
272.206182	3.987950	276.194132	4	9	9	66
272.331871	1.746073	274.077943	2	8	1	106
272.348743	0.241631	272.590374	8	6	2	28
272.489688	2.902836	275.392524	3	7	7	194
272.538837	15.765916	288.304753	0	9	9	11
272.683763	3.530981	276.214744	9	0	7	107
272.692786	20.637062	293.329848	8	3	1	356
272.716815	8.647607	281.364422	8	3	2	233
272.958830	16.334012	289.292842	11	1	2	368
272.991043	73.581009	346.572052	1	11	7	274
273.217825	10.232170	283.449995	4	8	10	45
273.258763	4.168491	277.427253	5	2	4	104
273.387474	3.710991	277.098465	4	6	1	125
273.535557	36.004161	309.539717	9	8	2	86
273.625404	12.537497	286.162901	1	9	10	97
273.670941	6.981657	280.652597	3	6	1	83
273.700825	2.408954	276.109779	8	5	5	150
273.705044	6.731398	280.436443	8	3	5	312
273.750335	14.360727	288.111062	11	9	10	202
273.882698	36.776138	310.658835	11	8	3	55
274.230891	11.172137	285.403028	11	0	8	180
274.487083	0.249443	274.736526	4	7	2	326
274.668671	6.258141	280.926812	8	1	9	340
274.862832	17.583859	292.446691	10	7	1	245
274.999529	7.144065	282.143594	8	11	3	165
275.037216	4.217582	279.254798	9	6	2	394
275.334373	19.740365	295.074738	10	6	2	84
275.473233	8.617833	284.091066	8	10	6	86
275.575981	7.019685	282.595666	4	10	9	236
275.590687	6.660920	282.251607	4	11	10	312
275.664749	11.441141	287.105890	5	4	5	47
275.741855	6.074884	281.816740	10	7	9	318
275.991762	8.372943	284.364705	1	10	2	348
276.090648	3.404016	279.494664	6	7	5	367
276.150483	1.885795	278.036278	8	11	10	11
276.620935	17.150945	293.771880	4	5	9	1
276.635603	3.844831	280.480434	3	11	3	153
276.704244	1.342912	278.047157	10	3	5	330
276.709611	2.036621	278.746232	6	8	3	34
276.877949	5.321548	282.199497	10	2	7	188
277.190695	3.360700	280.551395	7	2	8	158
277.231765	11.877148	289.108913	4	9	6	59
277.476057	4.306304	281.782361	1	2	8	265
277.519259	8.815271	286.334530	5	11	8	7
277.821327	1.828544	279.649871	9	4	6	138
277.996611	1.468600	279.465210	11	1	9	232
278.200895	23.677717	301.878612	1	5	7	36
278.203167	19.994199	298.197365	5	4	5	295
278.614632	22.801798	301.416431	11	4	3	245
278.776767	6.800946	285.577713	3	5	10	45
278.822203	0.730408	279.552610	9	11	1	338
279.043253	3.713350	282.756603	1	0	8	133
279.084580	21.320156	300.404737	4	6	3	19
279.342284	5.490541	284.832825	8	2	7	174
279.357214	3.958129	283.315343	4	8	10	301
279.509256	3.502625	283.011881	11	9	10	100
279.606512	7.972717	287.579229	10	4	10	379
279.619202	6.019860	285.639062	6	11	3	361
279.653818	4.698270	284.352088	7	10	3	216
279.655378	5.499885	285.155263	7	9	1	125
279.734448	3.101522	282.835970	8	11	1	47
279.779258	2.129740	281.908998	5	1	2	274
279.893283	2.254566	282.147849	11	7	1	297
279.937375	0.390989	280.328364	1	10	7	118
279.981945	29.114631	309.096575	4	3	10	369
280.151874	31.350859	311.502732	3	9	1	130
280.158041	1.085722	281.243763	1	6	6	375
280.449536	0.766791	281.216328	10	1	3	7
280.688577	5.383109	286.071687	7	0	3	120
280.826331	14.436884	295.263215	10	5	6	91
280.938767	17.489067	298.427834	5	10	1	110
281.217321	0.216218	281.433538	7	2	3	202
281.242942	3.331013	284.573955	4	2	1	324
281.253225	7.663767	288.916992	4	9	9	92
281.287449	1.451363	282.738812	10	11	1	153
281.485285	35.062195	316.547481	10	6	4	34
281.489696	2.894100	284.383796	2	11	9	379
281.598972	7.579467	289.178439	5	1	3	282
282.272708	1.161448	283.434156	11	10	8	24
282.514687	4.138592	286.653279	3	11	8	386
282.606810	1.313752	283.920562	6	2	1	164
282.615030	24.286794	306.901824	8	0	7	246
282.837538	29.929677	312.767215	6	4	5	94
282.951756	7.794036	290.745792	11	7	9	80
282.967017	4.305491	287.272509	0	5	8	354
282.979337	3.908104	286.887441	4	2	3	182
283.279813	25.727961	309.007774	4	1	10	352
283.418093	9.658439	293.076533	5	1	9	95
283.639065	5.269424	288.908489	5	1	8	312
283.903039	14.764294	298.667333	5	4	9	225
284.009051	7.663408	291.672459	9	0	10	263
284.100134	2.458649	286.558783	1	9	1	207
284.170493	2.724532	286.895025	5	0	7	387
284.218140	3.218642	287.436782	5	1	8	348
284.289417	0.161371	284.450788	3	6	5	93
284.475253	2.954636	287.429889	7	2	5	334
284.590392	9.450263	294.040655	3	11	9	320
284.869202	13.999251	298.868453	8	9	7	363
284.942436	1.203959	286.146395	9	0	8	175
285.059208	35.843614	320.902822	11	7	7	106
285.183932	6.708959	291.892891	2	5	1	315
285.295900	0.642634	285.938535	5	0	2	59
285.447499	28.130162	313.577662	9	0	8	254
285.481382	3.170047	288.651429	4	7	2	85
285.571156	3.706473	289.277629	6	3	10	296
285.584914	6.149757	291.734671	8	11	4	199
285.645581	3.921131	289.566712	10	2	7	209
285.729179	1.956234	287.685412	5	1	4	83
285.861203	1.359673	287.220876	0	9	1	137
286.237005	7.127073	293.364078	3	6	2	189
286.351745	0.731408	287.083153	1	6	4	136
286.521869	12.373027	298.894896	3	11	1	305
286.610089	4.183775	290.793864	4	6	5	268
286.735764	49.095467	335.831231	0	6	10	95
286.744961	0.649156	287.394117	8	3	4	348
286.781655	0.497910	287.279565	0	3	9	257
286.837804	2.900970	289.738774	8	2	4	270
286.917753	4.332646	291.250399	11	2	5	62
286.923593	16.779666	303.703260	3	5	9	17
286.942450	17.700402	304.642851	8	11	10	181
286.982961	12.858552	299.841513	8	9	8	388
287.427836	17.471333	304.899169	2	4	2	226
287.478147	13.032146	300.510293	3	7	3	369
287.560379	20.635958	308.196337	5	11	9	59
287.587664	6.245790	293.833455	8	6	5	276
287.705615	3.235693	290.941308	11	1	6	34
287.746797	9.927893	297.674690	11	3	9	330
287.775787	4.534517	292.310304	2	10	10	202
287.866644	0.700397	288.567041	11	4	3	170
287.867334	19.368045	307.235380	8	1	1	315
287.868296	17.963455	305.831751	6	7	2	54
287.899205	6.857997	294.757202	1	0	5	25
287.903881	6.273896	294.177777	8	5	7	164
287.918171	1.265471	289.183641	11	1	6	322
287.969895	1.345577	289.315472	8	11	9	69
288.172701	15.982931	304.155632	5	10	2	14
288.278794	19.242167	307.520961	10	1	7	154
288.368645	0.056977	288.425623	10	4	6	379
288.412072	15.320206	303.732279	0	3	9	226
288.747651	7.678065	296.425716	5	4	1	167
288.810884	5.750998	294.561882	11	9	7	152
288.822274	6.452961	295.275236	3	11	2	141
288.942261	12.484459	301.426721	3	1	5	163
288.957368	0.023931	288.981299	11	9	8	298
289.010301	0.647439	289.657740	4	9	5	122
289.098811	18.409615	307.508426	7	5	10	93
289.357966	60.538032	349.895998	10	4	9	262
289.443007	2.765242	292.208249	3	7	3	29
289.594448	5.110214	294.704662	2	0	5	104
290.211450	12.104866	302.316316	8	1	9	27
290.229072	10.929792	301.158864	6	10	7	238
290.269223	15.312437	305.581660	9	3	10	16
290.331952	24.548240	314.880192	11	0	5	146
290.400437	3.066204	293.466641	7	5	9	325
290.466608	7.488195	297.954803	0	1	4	384
290.764326	1.513975	292.278301	11	2	4	81
290.920811	35.169875	326.090686	2	4	1	290
291.037842	14.163401	305.201243	10	5	5	235
291.084112	2.074559	293.158670	4	1	10	130
291.301122	13.465090	304.766212	10	8	3	171
291.688927	16.036237	307.725164	5	9	10	198
291.904111	1.467018	293.371130	6	7	7	387
291.904307	6.916095	298.820402	11	0	5	95
292.030770	17.301239	309.332009	4	0	9	146
292.037331	4.264392	296.301723	10	1	5	363
292.074566	0.517934	292.592500	2	11	1	198
292.082237	4.217183	296.299420	8	9	9	213
292.197965	15.231655	307.429620	2	7	9	344
292.342996	1.058045	293.401040	0	1	4	294
292.358194	3.714225	296.072420	10	2	6	339
292.418725	19.212993	311.631718	4	10	8	98
292.494880	1.766600	294.261480	9	2	8	276
292.552447	4.920889	297.473336	10	8	7	305
292.568572	8.078514	300.647086	8	5	7	37
292.636436	1.959409	294.595846	7	4	8	63
292.810313	12.061556	304.871870	1	3	5	255
292.819520	15.200859	308.020379	2	8	9	164
292.829967	10.067181	302.897148	1	5	1	61
292.884736	19.791088	312.675824	8	3	6	85
293.240060	1.400683	294.640744	8	7	9	118
293.378104	0.033004	293.411108	2	9	8	273
293.520015	3.105281	296.625296	9	4	10	145
293.576176	18.328036	311.904212	7	4	9	386
293.688747	1.357889	295.046636	1	5	5	213
293.690020	14.432560	308.122580	4	1	9	388
293.816378	26.493187	320.309565	2	1	7	245
294.122022	8.227369	302.349391	10	9	9	241
294.240550	21.459175	315.699726	10	1	6	378
294.499186	2.851580	297.350766	5	10	7	216
294.660093	12.830946	307.491039	4	7	3	298
294.676152	15.147323	309.823475	5	6	1	83
294.967080	6.684442	301.651522	7	9	6	161
294.975674	9.231971	304.207645	2	4	9	316
295.071111	0.930969	296.002080	4	1	1	219
295.090275	3.234290	298.324565	7	9	3	41
295.091747	0.799033	295.890780	7	6	10	282
295.160277	2.737015	297.897293	7	1	9	152
295.203979	22.309326	317.513306	1	3	8	137
295.287171	0.313316	295.600487	5	6	1	278
295.394778	6.868276	302.263054	4	7	8	279
295.400368	7.395388	302.795756	7	2	1	398
295.416775	3.365537	298.782312	8	0	4	71
295.519012	15.215343	310.734355	3	10	6	319
295.571553	8.904860	304.476413	1	0	2	203
295.734838	2.172174	297.907011	10	9	7	120
295.866887	6.371191	302.238078	10	7	5	86
296.100416	0.236458	296.336874	9	8	5	360
296.247823	0.180690	296.428513	3	10	9	110
296.318073	13.275957	309.594030	8	2	6	321
296.457785	1.890610	298.348395	10	0	5	51
296.498048	34.572003	331.070052	1	9	3	76
296.543765	4.434946	300.978712	4	7	6	115
296.738244	11.997022	308.735266	11	6	2	16
296.812162	6.207819	303.019981	2	0	7	277
297.012334	5.267217	302.279551	4	0	1	267
297.228377	11.024266	308.252643	11	7	2	312
297.471983	9.836525	307.308509	1	9	1	134
297.782550	20.944596	318.727146	1	0	2	67
297.853031	0.881990	298.735021	11	7	3	50
297.901030	7.063434	304.964464	6	11	8	322
298.010124	9.356903	307.367027	8	0	3	149
298.068111	10.493951	308.562063	8	1	7	275
298.182984	9.821102	308.004086	7	9	8	3
298.335830	4.586187	302.922017	1	2	10	23
298.481586	0.315702	298.797288	10	1	2	189
298.540247	12.500042	311.040289	0	5	4	56
298.563067	0.448294	299.011361	9	10	8	181
298.633448	6.362271	304.995719	5	7	3	140
298.652678	12.698391	311.351069	3	7	10	150
298.928698	3.195328	302.124025	6	2	3	138
298.981755	0.281943	299.263699	11	10	2	224
299.002728	0.973047	299.975775	0	11	2	320
299.005950	1.497840	300.503790	1	2	2	281
299.135694	10.939175	310.074869	10	9	10	336
299.262330	10.599606	309.861936	5	10	5	219
299.314384	38.349721	337.664104	3	0	5	143
299.323685	3.913814	303.237500	9	4	8	118
299.389561	1.408389	300.797950	3	11	1	93
299.436165	1.893842	301.330007	10	1	7	107
299.577474	0.326920	299.904394	10	9	2	250
299.693830	17.365800	317.059629	7	6	4	193
299.750516	0.792113	300.542629	9	5	9	102
299.781236	22.411146	322.192382	8	2	4	104
300.334468	0.496497	300.830965	9	11	7	208
300.410110	16.783158	317.193269	2	11	4	59
300.555814	2.178520	302.734334	9	5	8	175
300.574747	0.233537	300.808284	4	7	10	252
300.657839	12.091370	312.749209	8	1	4	118
300.661329	0.026536	300.687865	3	5	5	383
300.749344	3.533517	304.282861	11	5	10	330
301.164934	0.587873	301.752807	9	5	5	97
301.225540	1.293877	302.519417	0	6	3	180
301.230512	1.340006	302.570518	4	1	7	324
301.234442	12.844252	314.078694	4	9	1	278
301.295818	35.810928	337.106745	11	5	6	238
301.317615	2.804902	304.122518	11	3	7	170
301.320569	5.090043	306.410612	6	8	5	114
301.497002	4.690278	306.187279	11	5	1	397
301.573684	2.967863	304.541547	3	0	3	132
301.616362	12.472414	314.088777	5	8	9	224
301.904289	3.165102	305.069392	4	8	6	174
301.919721	7.224001	309.143723	4	10	3	258
302.309937	1.389751	303.699687	7	8	8	375
302.357040	18.836317	321.193357	7	9	7	247
302.631149	11.627434	314.258583	1	6	5	47
302.746608	7.738337	310.484945	9	8	10	354
302.965705	9.521394	312.487098	10	0	5	174
303.482703	2.540794	306.023497	5	9	5	193
303.525234	18.582573	322.107807	9	8	9	282
303.931193	1.305749	305.236942	4	10	9	193
303.992874	21.299134	325.292009	8	11	8	353
304.053745	9.496928	313.550673	6	11	6	119
304.105758	28.196107	332.301864	7	9	8	215
304.203207	3.399064	307.602271	1	5	6	326
304.224133	27.392513	331.616646	0	7	3	83
304.324982	10.169593	314.494575	0	1	7	277
304.422512	0.100385	304.522897	9	4	1	318
304.601896	1.085780	305.687676	6	11	5	160
304.826104	8.986168	313.812271	6	1	6	238
304.898679	0.999087	305.897767	1	11	10	251
304.943681	13.778370	318.722052	8	2	1	221
304.981207	11.146541	316.127748	4	1	4	163
305.008263	2.074445	307.082707	2	9	1	277
305.015685	10.131474	315.147159	1	4	3	168
305.068089	8.363704	313.431792	1	11	4	96
305.107470	2.828065	307.935535	9	10	7	65
305.531688	12.295065	317.826753	1	3	7	222
305.633662	2.894265	308.527927	10	9	3	286
305.686987	20.004656	325.691643	3	9	5	29
305.795564	5.045823	310.841387	9	4	2	165
305.814300	6.837324	312.651624	5	6	10	338
305.887683	10.827203	316.714886	6	7	4	365
306.010699	21.452853	327.463552	1	11	5	375
306.094597	6.091136	312.185733	5	9	3	264
306.158821	10.639233	316.798054	8	1	2	95
306.795202	9.084451	315.879652	7	1	8	15
307.060563	0.748871	307.809434	6	1	9	21
307.182636	10.020949	317.203585	6	7	10	219
307.287952	0.474764	307.762716	4	0	9	329
307.409117	7.044326	314.453443	10	4	8	88
307.437215	1.126394	308.563609	7	9	3	124
307.500060	9.382247	316.882306	3	0	8	202
307.505092	12.764863	320.269955	4	8	4	308
307.585767	15.407537	322.993303	10	0	8	244
307.683657	8.916253	316.599911	8	2	2	346
307.715963	45.373098	353.089061	1	4	3	394
308.131593	4.461286	312.592879	1	10	6	211
308.431831	0.113960	308.545790	5	9	6	155
308.591912	17.060674	325.652586	6	10	6	351
308.687194	6.020873	314.708067	0	3	4	287
308.942192	7.821608	316.763800	9	2	8	311
308.959693	18.773429	327.733122	1	6	4	347
309.155078	3.037978	312.193056	10	0	1	216
309.171744	3.956356	313.128100	5	7	4	33
309.369357	1.017119	310.386475	2	10	4	186
309.409687	11.450497	320.860184	3	10	7	177
309.671726	2.395205	312.066931	3	10	5	168
310.032120	19.189414	329.221534	10	6	2	183
310.052258	9.423063	319.475321	9	1	1	7
310.129902	24.232339	334.362242	4	8	10	316
310.625234	0.629344	311.254577	4	5	2	372
310.707796	47.925183	358.632980	7	1	9	48
310.956769	5.071541	316.028309	8	6	10	37
311.067832	7.889172	318.957005	0	4	10	122
311.126649	10.320778	321.447427	3	0	8	299
311.168720	6.641289	317.810009	0	7	2	181
311.197117	7.505397	318.702515	2	8	4	121
311.376447	5.398351	316.774798	2	0	1	169
311.437527	2.068807	313.506334	1	10	2	353
311.527022	34.881561	346.408583	7	11	6	237
311.611761	16.149337	327.761098	10	9	5	386
311.719391	9.110335	320.829727	0	2	6	356
311.970237	0.582457	312.552694	4	3	7	149
312.463948	22.511664	334.975613	4	0	2	260
312.529392	0.805655	313.335047	3	5	3	341
312.749075	15.240941	327.990016	6	7	6	297
312.929845	0.606334	313.536180	7	4	1	164
313.036372	14.324113	327.360485	8	5	7	231
313.426951	18.616028	332.042979	1	6	9	320
313.454919	5.973820	319.428738	10	2	10	16
313.469382	8.087571	321.556953	4	6	1	126
313.709868	18.175775	331.885643	7	5	7	118
313.782156	35.297349	349.079505	9	11	4	123
314.016795	0.179274	314.196069	4	7	10	361
314.296266	1.390177	315.686443	2	8	2	237
314.304328	19.961717	334.266045	7	10	9	325
314.573023	11.349085	325.922108	4	5	1	103
314.647371	3.179546	317.826917	10	0	5	105
314.736650	5.890154	320.626804	4	10	7	210
314.859786	1.178525	316.038311	3	5	7	386
315.185895	0.291003	315.476898	4	6	2	178
315.188308	13.167129	328.355436	5	3	8	158
315.269292	12.876152	328.145444	8	1	1	75
315.414775	11.851116	327.265891	5	10	9	214
315.575110	21.580540	337.155650	0	10	3	80
315.722533	3.377695	319.100228	7	9	5	369
315.740580	5.509843	321.250423	7	10	4	378
315.785056	2.884527	318.669583	8	2	5	260
315.840591	9.816502	325.657094	8	11	6	174
316.044576	10.133991	326.178567	5	8	10	362
316.085424	5.238728	321.324152	6	0	4	21
316.115000	27.353857	343.468858	4	5	9	13
316.509629	6.705054	323.214683	6	11	7	47
316.510742	24.967326	341.478067	4	6	5	237
317.276845	13.110260	330.387105	11	8	8	339
317.418039	27.912041	345.330080	5	6	8	105
317.638413	14.175827	331.814239	2	4	2	192
317.682040	2.544959	320.226999	2	0	3	200
317.683842	11.700998	329.384840	0	3	1	23
317.851206	2.723854	320.575061	0	2	5	70
318.075786	3.433539	321.509326	3	7	8	98
318.244400	2.503157	320.747557	6	11	9	176
318.263667	6.859227	325.122895	9	10	6	160
318.438680	5.691901	324.130581	1	8	9	191
318.621805	23.766181	342.387986	3	6	5	80
318.756121	8.992626	327.748747	6	0	7	65
318.937737	4.459321	323.397058	0	3	9	318
319.171524	9.764437	328.935961	5	0	7	284
319.290386	4.178408	323.468794	10	11	8	279
319.301983	18.098250	337.400233	0	2	10	52
319.385571	0.933050	320.318621	9	8	4	172
319.395675	2.468127	321.863802	7	0	9	88
319.461109	0.987716	320.448825	5	6	3	298
319.526452	20.185808	339.712260	11	3	9	85
319.534988	3.175460	322.710448	6	1	6	344
319.588609	52.455752	372.044362	10	4	7	71
319.603316	1.647609	321.250926	8	0	8	292
