t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
122.081858	0.836923	122.918782	10	5	4	309
122.138318	11.816360	133.954677	3	10	1	221
122.322592	11.268285	133.590877	7	10	8	82
122.440674	1.824146	124.264821	11	10	8	59
122.564087	17.659999	140.224086	10	11	10	295
122.614473	24.348643	146.963115	8	9	2	3
122.653068	4.970856	127.623924	9	2	8	49
122.695221	3.692741	126.387963	10	4	3	161
123.094682	8.548988	131.643669	8	3	2	261
123.098403	35.941946	159.040349	2	7	4	264
123.281825	12.908501	136.190326	1	5	7	312
123.360403	15.609457	138.969859	1	8	7	388
123.412889	14.635360	138.048249	10	4	4	331
123.530336	31.464146	154.994483	6	11	10	341
123.590958	16.938646	140.529604	4	8	8	380
123.778858	3.124041	126.902900	10	4	10	243
123.988824	2.630559	126.619383	4	2	5	232
124.038615	2.771915	126.810530	6	10	9	2
124.068080	2.394443	126.462523	8	2	7	231
124.149657	2.335265	126.484922	9	6	6	158
124.370980	27.257414	151.628394	9	2	9	236
124.392485	30.295465	154.687950	4	10	7	281
124.481160	0.941507	125.422667	1	5	1	273
124.571931	0.662192	125.234123	4	2	4	355
124.692015	19.451227	144.143242	6	11	2	141
124.704839	8.295212	133.000051	3	6	3	6
124.819218	2.377070	127.196288	9	6	3	107
125.037150	6.195560	131.232711	11	4	10	297
125.055156	0.766071	125.821227	11	2	5	336
125.079812	40.294945	165.374757	5	1	8	65
125.402919	1.507664	126.910583	5	2	7	21
125.421068	16.427534	141.848602	2	6	7	234
125.596231	31.743762	157.339993	0	2	3	395
125.657851	12.413670	138.071521	1	2	9	265
125.683669	0.927196	126.610865	3	10	3	161
125.869669	8.915615	134.785284	8	7	5	134
125.923245	1.383619	127.306864	6	5	9	385
125.988993	20.170305	146.159299	2	3	4	67
126.029456	11.172642	137.202098	4	5	4	105
126.111167	28.482808	154.593975	9	7	7	293
126.127400	1.576904	127.704304	11	7	7	331
126.172497	6.045584	132.218081	5	11	7	127
126.489511	7.843049	134.332560	8	9	2	124
126.516656	1.146682	127.663337	4	1	6	300
126.613861	11.298110	137.911971	4	7	4	155
126.649618	8.357150	135.006767	4	11	8	23
126.784608	4.277752	131.062360	11	9	1	393
126.797359	5.325897	132.123256	3	0	8	125
127.115597	15.907581	143.023177	6	1	4	120
127.170574	4.406984	131.577558	9	8	5	148
127.195051	35.984227	163.179278	10	0	10	339
127.201991	25.032902	152.234893	1	3	2	184
127.218904	0.813035	128.031938	4	5	5	319
127.285585	19.133634	146.419219	1	6	2	192
127.322948	11.201800	138.524748	6	5	10	41
127.483440	0.569085	128.052525	3	6	9	352
127.534683	31.092624	158.627307	2	9	10	98
127.560680	17.926818	145.487498	0	5	6	313
127.647962	17.878708	145.526670	10	2	3	397
127.759491	24.727211	152.486702	3	8	7	206
127.776107	25.393751	153.169858	4	2	4	120
127.792785	2.472820	130.265605	8	2	8	147
127.796182	27.703929	155.500111	6	4	3	56
127.917394	0.491169	128.408562	7	4	1	252
128.016490	21.322712	149.339203	0	3	6	189
128.075004	6.101167	134.176171	4	3	2	18
128.244004	17.788497	146.032500	4	6	6	183
128.392931	3.188856	131.581787	11	2	4	343
128.472961	14.059383	142.532343	0	7	9	161
128.657235	16.332180	144.989414	1	2	5	352
128.678187	0.844010	129.522197	3	4	1	294
128.688977	24.582389	153.271366	10	0	4	136
128.717556	16.996394	145.713950	0	9	1	250
128.722899	9.050097	137.772996	8	9	7	242
128.791764	12.307597	141.099362	4	1	7	366
129.042526	4.243732	133.286258	2	8	3	364
129.046175	6.359361	135.405536	10	1	2	168
129.058015	1.594212	130.652227	11	8	8	244
129.112728	6.929618	136.042345	6	1	4	61
129.359656	15.270350	144.630006	9	8	7	387
129.394204	8.173427	137.567630	4	11	9	333
129.458542	1.432752	130.891294	2	8	3	371
129.462402	17.693250	147.155652	1	11	7	154
129.477000	13.393603	142.870602	10	7	3	7
129.869250	0.380705	130.249955	5	8	8	49
130.174323	16.341491	146.515814	9	3	6	260
130.174773	20.042931	150.217704	0	8	5	77
130.450468	7.182180	137.632647	0	4	10	38
130.543123	4.757703	135.300826	4	6	8	138
130.727153	0.871704	131.598857	8	5	2	43
130.782289	17.618666	148.400955	2	6	7	279
130.848183	0.036656	130.884839	4	0	5	300
130.909191	4.208123	135.117314	10	2	5	367
131.009119	3.971030	134.980149	5	10	10	377
131.022793	24.305586	155.328379	4	2	9	288
131.025560	5.965489	136.991048	6	9	9	108
131.059020	21.951446	153.010466	7	3	6	213
131.169902	0.935365	132.105267	6	10	5	367
131.190399	18.713146	149.903545	8	9	8	97
131.292137	9.477256	140.769392	11	1	3	95
131.610649	7.720153	139.330801	5	2	1	249
131.619613	3.652197	135.271810	7	1	5	24
131.721120	6.740689	138.461809	0	5	8	381
131.774442	3.194541	134.968983	4	2	3	88
131.958626	6.084714	138.043341	7	10	2	349
131.976352	14.645454	146.621806	4	0	2	115
132.083596	9.821381	141.904977	7	6	4	192
132.249130	11.411058	143.660188	5	8	6	56
132.512169	22.276331	154.788501	10	4	2	328
132.616682	0.543921	133.160603	6	7	6	388
132.679183	2.218232	134.897415	0	4	7	258
132.766632	12.880573	145.647205	0	6	7	219
132.951344	5.246469	138.197812	3	1	6	302
133.028197	10.504316	143.532513	0	2	3	253
133.031003	22.804823	155.835825	4	2	4	229
133.273994	13.318192	146.592185	4	0	3	396
133.380326	27.048146	160.428472	4	11	2	151
133.482926	1.648058	135.130984	11	0	9	67
133.505011	14.131695	147.636706	6	11	4	84
133.602787	12.127681	145.730468	8	0	6	59
133.648301	0.075814	133.724115	6	10	2	104
133.744060	0.439262	134.183322	2	11	4	135
133.754307	0.343529	134.097836	4	7	1	202
133.851806	7.499660	141.351466	8	0	8	169
134.528326	14.983877	149.512203	8	4	1	393
134.532818	5.197951	139.730769	1	3	9	53
134.876442	0.032351	134.908793	11	3	10	218
134.923934	1.922443	136.846376	1	4	8	245
135.109937	29.662688	164.772625	3	1	10	284
135.248576	2.805905	138.054481	2	1	1	65
135.324672	19.199493	154.524165	0	1	5	138
135.446592	4.626509	140.073101	6	11	10	185
135.638226	7.366746	143.004971	0	6	10	63
135.685294	6.728202	142.413496	1	4	1	172
135.721299	1.444257	137.165556	10	7	5	181
135.821426	4.559635	140.381061	6	8	9	331
135.971377	79.412846	215.384223	10	8	4	81
136.101985	8.304032	144.406017	0	11	10	86
136.247309	6.259284	142.506593	1	3	7	87
136.299305	7.966062	144.265367	2	10	4	94
136.454109	3.051797	139.505906	6	2	10	234
136.465752	8.355549	144.821301	11	5	9	371
136.537237	13.031299	149.568536	7	1	7	281
136.537762	1.116960	137.654722	7	6	7	223
136.573437	3.263531	139.836968	5	2	10	142
136.614931	2.343591	138.958522	3	6	6	156
136.660792	13.660182	150.320974	2	8	7	386
136.768881	27.436760	164.205641	5	8	9	176
136.813602	5.528414	142.342016	10	9	8	115
136.867735	10.030638	146.898373	9	7	5	324
136.892391	0.317096	137.209487	0	3	2	389
136.934864	1.409734	138.344599	7	9	9	31
136.958303	4.852400	141.810703	8	4	7	21
136.965213	10.918117	147.883330	11	10	2	155
137.049300	10.225642	147.274941	9	11	6	61
137.149596	2.133869	139.283465	0	2	9	235
137.237436	1.425966	138.663402	1	10	1	370
137.294043	27.817772	165.111815	11	5	2	353
137.337470	4.390628	141.728098	9	6	10	8
137.518398	6.169865	143.688263	6	1	10	289
137.584949	1.002179	138.587128	5	4	3	374
137.644254	24.105571	161.749825	11	1	8	361
137.646615	11.026759	148.673375	5	1	4	385
137.684562	7.132906	144.817468	1	10	5	234
137.728048	5.643420	143.371468	9	8	2	43
137.774309	0.528371	138.302680	5	10	1	290
137.853210	2.411729	140.264938	11	1	1	74
137.922548	19.384921	157.307469	2	9	9	312
138.007661	9.734020	147.741681	1	11	3	106
138.139268	2.155166	140.294434	0	2	10	266
138.291683	2.097378	140.389062	9	5	7	103
138.406800	4.309760	142.716561	9	1	2	215
138.689782	9.552825	148.242607	6	11	8	353
138.691455	7.817932	146.509387	3	5	10	331
138.711262	7.487336	146.198598	0	1	10	111
138.711952	20.320298	159.032251	9	0	1	84
138.806737	19.750920	158.557657	2	5	9	352
139.014290	18.656116	157.670406	9	5	4	301
139.039656	12.121787	151.161443	8	9	10	233
139.277635	4.983212	144.260847	3	6	8	366
139.283286	3.138129	142.421415	0	6	1	327
139.530989	31.166045	170.697033	2	1	7	220
139.570378	0.463424	140.033802	10	9	5	227
139.580100	9.633380	149.213480	6	4	1	391
139.640580	18.716090	158.356670	1	5	1	343
139.667558	3.173346	142.840904	1	9	7	259
139.698040	38.512135	178.210175	1	4	2	39
139.731416	21.708901	161.440318	1	5	1	132
139.879115	2.223040	142.102155	7	1	5	56
139.949543	3.151346	143.100888	9	11	6	186
139.983448	22.759715	162.743163	0	4	5	291
140.069127	1.156935	141.226062	3	8	3	391
140.183610	2.088428	142.272037	5	6	1	393
140.212547	9.378960	149.591507	7	11	2	265
140.261062	1.590125	141.851188	3	9	7	300
140.272878	8.499067	148.771945	2	5	6	17
140.291047	8.569498	148.860545	3	11	3	262
140.394950	9.072180	149.467130	7	9	10	0
140.413151	2.886177	143.299328	6	5	6	325
140.480858	17.208213	157.689072	7	8	5	272
140.593094	35.214557	175.807651	4	10	2	110
140.603369	3.255723	143.859092	11	7	5	343
140.679527	20.061414	160.740942	4	5	9	345
140.706479	3.467982	144.174462	7	8	1	379
141.006012	4.291337	145.297349	9	0	8	131
141.066082	15.391819	156.457901	0	8	2	373
141.215160	1.477232	142.692392	9	6	2	350
141.287798	0.638002	141.925800	3	4	2	172
141.291833	4.887912	146.179744	9	4	6	100
141.382997	1.388980	142.771977	10	0	10	225
141.657924	0.828956	142.486880	3	11	9	90
141.741590	8.885005	150.626596	5	7	4	165
141.897072	2.033100	143.930172	9	2	10	71
142.093067	3.579633	145.672701	9	7	8	14
142.116601	13.059633	155.176235	9	1	1	310
142.138266	0.976081	143.114347	7	9	10	386
142.224096	51.107155	193.331251	6	1	6	366
142.272221	3.692634	145.964855	2	5	6	298
142.438741	7.888418	150.327159	4	9	6	46
142.648088	15.694938	158.343026	8	0	2	117
142.687730	2.705058	145.392787	2	9	10	38
142.712305	4.172803	146.885108	4	11	8	297
142.850170	2.310104	145.160274	2	1	3	273
142.879381	4.757454	147.636835	10	6	2	46
143.036602	13.277865	156.314467	10	9	4	219
143.086710	12.532572	155.619282	9	0	8	207
143.186825	2.009164	145.195989	3	5	7	39
143.195954	6.480284	149.676238	0	5	9	270
143.284844	11.654150	154.938994	8	9	7	133
143.339485	13.399831	156.739316	9	11	9	118
143.419791	10.107030	153.526821	6	3	3	49
143.436512	2.166928	145.603440	6	1	1	313
143.557887	20.255524	163.813412	6	2	2	209
143.738459	3.403065	147.141524	0	3	5	252
143.760668	4.619113	148.379781	3	10	7	63
143.769814	8.175723	151.945537	8	9	1	274
143.771989	19.616834	163.388823	7	9	8	44
143.865365	10.488235	154.353600	1	4	7	385
143.950291	12.096144	156.046435	3	11	10	122
144.022218	2.438161	146.460379	9	4	2	91
144.046209	4.347320	148.393528	5	9	10	47
144.091280	1.472171	145.563451	0	8	1	28
144.173332	13.352341	157.525673	4	9	10	360
144.235760	29.711920	173.947680	0	5	10	203
144.636226	13.275285	157.911511	0	7	8	29
144.649562	1.331643	145.981205	3	1	9	353
144.757554	11.820983	156.578537	9	10	6	364
144.804650	5.677932	150.482582	7	11	9	366
144.855465	0.966367	145.821831	3	2	6	154
144.970412	75.505389	220.475801	11	3	4	307
145.077601	12.878085	157.955685	4	7	3	161
145.508454	9.740204	155.248658	10	0	3	7
145.520947	20.643391	166.164338	11	7	7	132
145.530941	3.935480	149.466421	7	11	8	69
145.648085	10.991477	156.639562	2	1	9	75
145.726600	6.316391	152.042991	4	3	9	80
145.755730	1.323318	147.079048	1	7	8	175
145.763253	7.788570	153.551822	6	7	6	175
145.771394	9.994264	155.765658	10	3	5	368
145.975586	6.410290	152.385877	10	0	10	285
145.994952	1.338418	147.333370	0	7	3	46
146.030464	0.782677	146.813142	2	3	6	257
146.053831	10.931427	156.985258	10	6	1	43
146.093695	18.195922	164.289617	0	4	5	233
146.100236	25.782601	171.882837	7	5	8	219
146.166782	4.913267	151.080049	0	11	9	335
146.173146	27.857280	174.030427	9	4	4	266
146.319621	17.137072	163.456693	10	6	8	52
146.343821	5.517200	151.861021	11	4	7	19
146.414417	5.214149	151.628566	6	9	4	245
146.607228	4.056833	150.664061	3	4	1	106
146.702895	0.716213	147.419107	4	1	7	20
146.772107	0.097737	146.869844	4	10	2	175
146.807748	2.816982	149.624731	7	5	8	334
146.844564	2.938576	149.783139	2	9	7	153
146.945210	13.080787	160.025997	6	10	5	187
147.412437	1.712281	149.124718	0	1	4	316
147.511004	11.790254	159.301257	4	8	3	393
147.585181	13.105759	160.690941	3	9	9	144
147.704431	6.156625	153.861056	8	7	1	270
147.761328	1.251704	149.013033	2	6	4	144
147.766967	12.712158	160.479125	10	4	3	45
147.842078	24.493146	172.335224	2	4	3	92
148.129460	4.559894	152.689354	0	10	5	47
148.146982	14.218792	162.365773	9	2	1	7
148.253454	13.544807	161.798261	11	10	5	99
148.273846	0.555573	148.829419	7	5	6	149
148.343619	0.573195	148.916814	0	11	6	52
148.352862	11.289202	159.642064	0	4	3	360
148.407272	17.773104	166.180376	6	10	6	292
148.535568	25.327772	173.863340	5	4	9	325
148.574391	1.527586	150.101977	10	3	5	171
148.673788	8.756052	157.429840	5	8	5	251
148.818055	3.313597	152.131652	6	7	7	107
149.056213	2.519300	151.575513	2	4	3	331
149.080523	13.408949	162.489472	1	7	6	262
149.126858	5.330574	154.457432	2	10	8	279
149.141891	5.757057	154.898949	9	5	6	319
149.586496	18.604748	168.191244	2	3	10	117
149.824434	2.727077	152.551511	10	8	10	309
149.895019	7.515019	157.410038	10	9	6	197
150.062780	17.585784	167.648563	5	10	4	370
150.129686	1.414355	151.544040	0	8	6	106
150.218510	9.067934	159.286444	11	6	6	207
150.226996	18.151719	168.378715	0	3	6	253
150.354960	14.458981	164.813940	10	2	9	188
150.367381	21.583299	171.950680	8	3	5	356
150.526389	0.331062	150.857452	8	5	5	54
150.664879	11.758913	162.423792	9	2	1	395
150.777021	2.280763	153.057784	4	2	10	319
150.780369	8.142278	158.922647	5	8	4	78
150.813201	14.906727	165.719928	9	1	2	108
150.840957	5.450573	156.291531	1	10	8	277
150.881548	12.180843	163.062391	11	0	8	271
150.889887	18.351516	169.241403	6	11	10	10
151.141155	29.135753	180.276908	8	6	8	182
151.214518	7.876625	159.091143	6	10	4	144
151.247663	3.799435	155.047098	8	10	10	104
151.293646	4.943392	156.237038	8	11	10	342
151.347534	20.069120	171.416654	10	3	6	381
151.430968	2.748536	154.179503	5	4	4	294
151.496878	21.478437	172.975315	9	0	8	33
151.725801	0.595762	152.321563	6	5	2	207
151.788264	35.517470	187.305734	6	3	2	280
152.229015	1.268194	153.497209	6	2	3	240
152.402348	21.489122	173.891470	1	9	4	321
152.423607	7.782078	160.205684	11	2	1	2
152.666134	8.240027	160.906161	4	1	6	216
152.677380	39.453706	192.131086	9	4	6	162
152.831992	30.233524	183.065516	11	10	5	185
152.875541	16.025027	168.900569	8	0	1	202
153.066771	10.543565	163.610336	2	9	10	135
153.250897	11.322768	164.573664	2	10	3	211
153.399943	1.432568	154.832512	7	11	9	311
153.541833	6.299946	159.841779	11	7	7	25
153.574868	5.606565	159.181433	4	5	3	208
153.582539	1.074840	154.657379	8	6	10	1
153.629431	0.113931	153.743361	4	3	8	97
153.646756	0.164021	153.810777	10	1	5	294
153.754691	13.373769	167.128460	9	0	6	21
153.793309	5.932222	159.725532	1	8	9	248
154.130909	6.744719	160.875627	9	11	5	70
154.224032	2.924355	157.148387	3	8	1	51
154.381184	7.783529	162.164713	6	5	7	41
154.394108	1.360569	155.754678	11	9	10	104
154.574164	1.785882	156.360046	5	6	9	167
154.806964	17.017946	171.824910	7	2	10	345
154.867655	0.278126	155.145780	5	4	8	150
154.952386	24.770994	179.723380	10	9	2	331
155.083964	4.127736	159.211701	4	10	7	116
155.101435	26.905796	182.007230	3	8	5	334
155.164916	0.658181	155.823097	3	8	3	11
155.211152	3.749845	158.960998	8	6	1	171
155.225540	8.993573	164.219113	4	7	7	16
155.267188	27.774781	183.041969	7	2	3	306
155.273607	0.943146	156.216753	3	11	3	36
155.275984	16.564931	171.840915	5	8	8	385
155.289186	9.493924	164.783110	3	7	3	238
155.589182	10.216736	165.805918	2	7	7	165
155.661678	48.677176	204.338855	3	4	10	359
155.968604	3.872561	159.841165	0	10	4	218
156.020105	4.465809	160.485913	4	6	1	250
156.054077	7.675559	163.729636	2	0	6	68
156.118214	9.810529	165.928743	7	10	6	204
156.170846	3.735975	159.906821	4	10	9	268
156.180998	12.252766	168.433764	0	8	10	338
156.274084	0.856936	157.131021	8	6	9	311
156.296211	2.166705	158.462916	5	1	10	113
156.384075	0.133405	156.517479	4	9	7	241
156.479565	13.847760	170.327325	7	1	7	148
156.494557	29.545540	186.040096	0	1	10	179
156.500312	14.640873	171.141185	9	11	2	293
156.638275	1.897947	158.536223	3	4	9	262
156.694259	3.338766	160.033025	6	11	6	35
156.699706	11.122396	167.822102	3	0	8	130
157.178973	3.702620	160.881593	6	0	9	98
157.184384	5.222548	162.406931	5	2	7	127
157.292344	2.954508	160.246851	9	0	8	316
157.666462	7.640564	165.307025	9	11	10	368
157.691312	20.362004	178.053316	8	4	2	169
157.705262	2.740328	160.445589	3	10	3	52
157.717026	7.540385	165.257411	1	8	6	61
157.749877	10.936356	168.686234	7	0	9	16
157.759561	0.065975	157.825537	10	8	9	222
157.866668	2.916536	160.783205	0	9	6	71
157.872515	8.376353	166.248869	7	9	10	159
157.937258	17.441100	175.378358	1	3	5	13
158.456611	2.587208	161.043819	8	10	4	12
158.609506	22.911283	181.520790	10	3	4	269
158.696332	17.404893	176.101225	4	10	1	383
158.729573	5.009987	163.739560	10	8	1	356
158.818472	16.791897	175.610368	0	6	2	89
158.886540	18.921230	177.807770	0	2	3	104
158.937019	3.308126	162.245145	3	10	1	283
158.949753	1.223386	160.173140	4	9	8	223
159.147651	1.063820	160.211471	7	1	10	101
159.201964	21.265343	180.467307	2	10	7	386
159.221641	6.820138	166.041779	10	1	10	200
159.263321	11.130743	170.394064	5	7	7	347
159.311926	4.943913	164.255839	3	10	10	270
159.471706	15.152746	174.624452	5	10	2	296
159.591962	17.384833	176.976795	11	5	8	78
159.725294	22.305967	182.031261	9	6	6	153
159.726303	10.265795	169.992098	2	3	4	332
159.775222	22.267395	182.042618	7	1	4	325
159.834906	20.163023	179.997928	6	9	6	235
159.836667	3.169650	163.006317	10	4	3	95
159.864018	8.880626	168.744644	9	3	7	360
159.993865	3.040266	163.034131	2	0	1	293
160.007271	10.156116	170.163388	1	9	3	174
160.076943	22.744595	182.821538	9	2	3	119
160.098973	6.599825	166.698797	6	11	9	216
160.100081	17.404591	177.504673	8	1	7	309
160.125174	0.172525	160.297699	11	7	2	116
160.463761	20.184851	180.648612	8	6	10	232
160.610775	28.860381	189.471156	9	0	8	110
160.902443	3.760127	164.662570	7	9	9	74
160.963274	12.366527	173.329801	8	6	10	246
160.973841	17.105350	178.079191	5	1	9	147
161.046021	1.326951	162.372973	6	2	9	315
161.101097	5.351968	166.453064	11	6	5	67
161.270205	2.314069	163.584274	5	9	7	12
161.279590	13.726238	175.005828	10	9	4	101
161.340490	5.207326	166.547816	4	5	9	27
161.355270	0.001360	161.356629	9	5	7	234
161.390957	3.046704	164.437661	11	4	10	288
161.512499	2.272802	163.785300	4	9	8	291
161.571253	0.777110	162.348363	5	10	5	91
161.614110	7.567628	169.181738	5	0	7	237
161.659716	4.108971	165.768687	8	0	7	126
161.715640	2.470923	164.186562	1	10	3	70
161.855384	27.593408	189.448793	6	7	4	92
162.057785	3.912340	165.970126	9	1	9	128
162.340381	1.366248	163.706630	2	11	6	97
162.480928	7.406127	169.887055	7	9	10	178
162.515376	22.287415	184.802791	0	9	5	189
162.621302	15.048879	177.670181	11	6	5	211
162.673624	1.603909	164.277533	7	0	8	101
162.700345	3.552196	166.252541	10	9	1	276
162.867440	2.707183	165.574623	0	2	7	301
162.871002	26.260463	189.131465	4	1	6	71
163.081944	3.275139	166.357083	5	8	10	219
163.138210	1.855850	164.994060	4	6	3	256
163.230384	6.071845	169.302228	9	7	10	311
163.328285	9.461859	172.790143	11	4	6	191
163.533277	1.725838	165.259115	1	9	10	226
163.625317	0.248160	163.873477	8	6	9	34
163.711840	0.995607	164.707447	9	5	2	251
163.718110	10.525336	174.243446	4	8	9	226
163.784534	1.784670	165.569204	7	10	5	39
163.799326	2.995434	166.794760	2	9	3	268
163.920895	11.261441	175.182335	6	1	4	83
163.986158	20.507538	184.493696	10	1	9	318
164.089808	30.506473	194.596280	6	0	3	299
164.093677	4.838313	168.931990	8	6	2	25
164.101732	2.566635	166.668367	7	2	9	389
164.216270	13.437418	177.653688	9	2	9	77
164.223072	12.462678	176.685749	8	6	10	372
164.229792	36.660456	200.890248	0	8	6	173
164.230899	1.030166	165.261066	5	7	10	41
164.515902	21.049181	185.565083	4	7	5	183
164.637496	1.931725	166.569221	1	5	5	266
164.677114	13.756923	178.434037	2	10	1	343
164.709090	53.872136	218.581226	9	10	2	219
164.748211	2.636771	167.384982	1	2	10	94
164.883676	13.554928	178.438604	6	2	9	342
164.982117	14.879175	179.861292	0	8	2	42
165.000735	3.298374	168.299110	11	3	6	116
165.018126	25.412290	190.430416	10	0	2	10
165.027542	0.722095	165.749637	1	4	6	284
165.125697	2.599112	167.724809	9	4	7	179
165.257106	3.489611	168.746717	8	9	1	353
165.285101	0.943694	166.228795	8	5	5	147
165.287026	2.813716	168.100742	9	10	9	41
165.294821	15.472305	180.767126	3	2	6	195
165.607335	3.109282	168.716617	2	1	10	102
165.639170	7.064669	172.703839	11	1	5	162
165.772470	1.454350	167.226820	0	11	10	373
165.861555	8.957215	174.818770	7	2	3	288
165.905298	9.438427	175.343725	10	8	6	56
165.926232	2.462342	168.388574	1	9	7	350
165.937997	0.775846	166.713843	5	9	7	5
166.024774	12.099396	178.124170	6	7	5	377
166.160231	10.035829	176.196060	1	7	10	330
166.254099	6.582631	172.836730	10	0	5	62
166.322796	22.578276	188.901073	2	8	7	205
166.326692	37.840422	204.167114	7	6	4	167
166.641003	13.182400	179.823403	7	2	8	194
166.786732	32.773888	199.560620	3	10	7	86
166.818230	1.591653	168.409883	10	6	5	257
167.173734	1.738127	168.911861	1	3	7	29
167.257461	69.770389	237.027850	2	10	5	281
167.336851	4.724680	172.061531	1	4	1	251
167.462180	8.197543	175.659722	10	11	4	307
167.614006	28.955651	196.569657	6	3	5	215
167.711143	9.262773	176.973916	8	4	7	95
167.723605	20.405412	188.129016	0	1	3	364
167.761140	12.285948	180.047089	2	11	2	254
168.000436	19.370875	187.371311	10	7	1	239
168.023563	6.354390	174.377953	4	5	3	312
168.065879	29.834130	197.900009	5	0	5	216
168.117313	1.338299	169.455612	7	10	6	361
168.169927	16.485486	184.655413	9	8	1	71
168.256216	2.682615	170.938831	1	5	5	99
168.516764	9.644681	178.161445	8	6	7	124
168.541796	14.972805	183.514602	5	0	4	11
168.553573	12.073148	180.626721	10	7	6	146
168.573571	5.791144	174.364716	11	6	9	140
168.771726	26.642468	195.414194	6	0	1	209
168.866083	1.765335	170.631418	4	1	1	378
168.896696	12.729951	181.626647	10	6	3	182
169.050562	2.919317	171.969879	1	9	10	262
169.230194	11.646376	180.876569	1	6	9	119
169.400571	2.114885	171.515456	4	7	9	241
169.628971	0.489602	170.118573	8	3	7	219
169.655396	15.361520	185.016916	2	10	6	324
169.783275	17.007107	186.790381	7	2	10	293
169.839382	1.772502	171.611885	5	1	1	108
170.007124	16.455810	186.462933	9	3	4	228
170.125647	3.975595	174.101242	11	6	1	206
170.261839	8.466420	178.728259	1	11	2	158
170.358892	9.210069	179.568961	9	5	2	45
170.376648	24.491428	194.868076	7	3	1	329
170.448241	8.445063	178.893304	9	4	6	24
170.828052	20.322260	191.150312	0	2	10	94
171.079943	5.473518	176.553461	2	7	9	367
171.083955	10.589272	181.673227	11	4	2	67
171.100328	2.125327	173.225655	6	8	5	100
171.113169	12.455392	183.568561	5	11	10	53
171.230856	26.276863	197.507719	6	2	5	264
171.385635	5.571774	176.957409	10	0	7	91
171.407469	10.421078	181.828547	4	10	5	290
171.471553	7.859161	179.330714	3	0	3	211
171.638552	0.146071	171.784622	9	1	7	49
171.758530	23.836103	195.594633	9	10	9	134
171.829567	16.570031	188.399598	8	2	1	393
171.910698	5.369724	177.280423	4	10	9	31
171.975245	0.953753	172.928998	3	2	9	172
172.007352	4.332403	176.339755	2	6	1	378
172.083030	7.457926	179.540956	7	0	9	129
172.189175	2.799432	174.988607	8	4	6	85
172.377003	17.868023	190.245027	10	7	7	387
172.468949	3.502343	175.971293	11	7	7	336
172.599113	2.293291	174.892404	6	8	4	53
172.614971	1.897862	174.512832	5	6	7	384
172.671250	12.956116	185.627366	11	0	3	293
172.672103	7.910306	180.582408	4	6	7	279
172.697854	11.906434	184.604288	3	8	9	133
172.815701	3.429765	176.245465	6	11	4	314
173.252504	5.108308	178.360811	5	8	1	81
173.261999	22.595953	195.857952	5	7	7	63
173.308664	4.010784	177.319449	10	0	4	344
173.455009	23.325201	196.780210	10	6	5	16
173.475755	33.898255	207.374010	0	1	2	18
173.549379	0.197274	173.746653	0	6	4	142
173.669450	6.816741	180.486191	10	9	6	173
173.756457	9.730093	183.486549	2	7	7	143
173.775392	0.125802	173.901194	8	0	5	32
173.815310	4.310356	178.125666	1	4	9	350
173.954538	0.284443	174.238982	1	8	2	198
174.027988	9.583934	183.611922	4	6	8	156
174.028465	6.220520	180.248985	10	5	5	75
174.158578	3.050520	177.209099	7	5	10	375
174.161847	15.032340	189.194187	8	11	10	360
174.286335	7.828846	182.115181	8	6	3	356
174.306903	4.041069	178.347972	10	7	8	215
174.595252	27.380390	201.975642	7	1	7	87
174.636959	37.228237	211.865196	5	6	2	85
174.672950	2.013834	176.686784	7	2	9	106
174.687606	38.346822	213.034428	6	9	3	389
174.720762	8.857713	183.578474	6	5	1	162
174.911010	20.823131	195.734142	9	1	6	371
175.420896	3.446017	178.866914	3	4	1	387
175.462656	0.477289	175.939944	5	8	8	274
175.516775	0.126649	175.643425	9	2	8	86
175.633174	5.637537	181.270712	8	6	6	13
175.830745	0.045592	175.876337	6	0	2	308
175.912477	5.896550	181.809027	10	3	4	25
175.957641	13.624616	189.582257	0	2	7	223
176.006012	11.036276	187.042288	7	0	9	142
176.114146	13.166023	189.280168	5	7	8	339
176.114439	9.028339	185.142778	2	4	6	52
176.202303	30.788925	206.991228	7	6	2	12
176.242237	2.745719	178.987956	10	11	3	104
176.385949	23.416015	199.801964	3	9	1	153
176.394822	40.024248	216.419070	6	1	5	251
176.475479	0.035544	176.511022	3	2	2	244
176.535097	5.641170	182.176267	9	6	8	53
176.628563	11.272347	187.900910	10	6	4	394
176.634659	9.533063	186.167722	4	11	4	12
176.713519	45.322626	222.036145	6	0	8	1
176.788461	10.798928	187.587389	8	3	8	150
176.863232	9.608859	186.472091	0	10	8	293
176.947327	26.081504	203.028831	9	11	9	256
177.049914	23.239562	200.289476	3	11	2	158
177.198523	17.968882	195.167405	5	3	6	101
177.227111	5.231929	182.459040	2	5	7	117
177.385589	11.956681	189.342269	9	11	4	92
177.448285	31.235632	208.683917	7	10	10	110
177.455575	2.742869	180.198444	2	5	1	21
177.461060	6.693940	184.155000	6	10	4	10
177.498044	14.170472	191.668516	5	6	10	70
177.637739	9.107198	186.744937	6	2	5	242
177.749549	15.313113	193.062661	6	7	2	56
177.890828	3.065394	180.956222	5	9	1	7
177.957037	1.402113	179.359150	3	1	3	155
178.009780	6.371689	184.381468	6	0	10	269
