t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
248.075183	21.320156	269.395339	3	5	10	78
248.304253	5.490541	253.794793	9	11	1	374
248.317524	3.958129	252.275653	1	0	8	374
248.452672	3.502625	251.955297	9	7	3	311
248.539122	7.972717	256.511839	8	10	2	303
248.550402	6.019860	254.570261	5	9	9	317
248.581172	4.698270	253.279442	6	2	8	91
248.582559	5.499885	254.082444	4	6	3	15
248.652843	3.101522	251.754365	11	5	1	363
248.692674	2.129740	250.822414	7	10	6	219
248.794029	2.254566	251.048595	7	4	1	312
248.833222	0.390989	249.224211	5	0	10	357
248.872840	29.114631	277.987470	8	6	9	194
249.023888	31.350859	280.374746	10	2	4	254
249.029370	1.085722	250.115092	2	6	8	28
249.288477	0.766791	250.055268	10	7	10	286
249.500958	5.383109	254.884067	2	6	3	99
249.623406	14.436884	264.060289	1	4	7	223
249.723349	17.489067	267.212416	5	6	7	331
249.970952	0.216218	250.187170	10	1	3	9
249.993726	3.331013	253.324739	7	0	3	131
250.002867	7.663767	257.666633	10	5	6	108
250.033288	1.451363	251.484651	5	10	1	107
250.209143	35.062195	285.271338	7	2	3	228
250.213063	2.894100	253.107163	4	2	1	292
250.310197	7.579467	257.889664	4	9	9	87
250.909074	1.161448	252.070522	10	11	1	145
251.124166	4.138592	255.262759	10	6	4	36
251.206054	1.313752	252.519805	2	11	9	232
251.213360	24.286794	275.500154	8	1	3	275
251.411145	29.929677	281.340822	11	10	8	369
251.512672	7.794036	259.306708	6	8	3	169
251.526238	4.305491	255.831729	6	2	8	378
251.537189	3.908104	255.445293	6	8	5	31
251.804278	25.727961	277.532239	10	2	4	57
251.927194	9.658439	261.585634	10	7	9	203
252.123613	5.269424	257.393037	4	1	5	148
252.358256	14.764294	267.122551	9	10	3	390
252.452490	7.663408	260.115898	5	3	8	341
252.533452	2.458649	254.992102	6	4	2	228
252.595993	2.724532	255.320526	2	6	7	36
252.638347	3.218642	255.856989	6	2	4	13
252.701704	0.161371	252.863075	5	0	10	296
252.866892	2.954636	255.821528	1	9	1	216
252.969237	9.450263	262.419501	5	0	7	356
253.217069	13.999251	267.216320	5	1	8	266
253.282166	1.203959	254.486124	3	6	5	127
253.385963	35.843614	289.229577	7	2	5	350
253.496828	6.708959	260.205788	3	11	9	330
253.596356	0.642634	254.238990	8	9	7	384
253.731110	28.130162	281.861273	9	0	8	194
253.761229	3.170047	256.931275	11	7	7	82
253.841027	3.706473	257.547500	2	5	1	337
253.853257	6.149757	260.003014	5	0	2	53
253.907183	3.921131	257.828314	9	0	8	273
253.981492	1.956234	255.937726	4	7	2	97
254.098847	1.359673	255.458520	6	3	10	337
254.432893	7.127073	261.559966	8	11	4	209
254.534884	0.731408	255.266292	10	2	7	154
254.686106	12.373027	267.059132	5	1	4	75
254.764523	4.183775	258.948298	0	9	1	123
254.876235	49.095467	303.971702	3	6	2	212
254.884410	0.649156	255.533565	1	6	4	139
254.917027	0.497910	255.414937	3	11	1	319
254.966937	2.900970	257.867907	4	6	5	264
255.038003	4.332646	259.370649	0	6	10	63
255.043194	16.779666	271.822860	8	3	4	367
255.059955	17.700402	272.760357	0	3	9	227
255.095965	12.858552	267.954517	8	2	4	270
255.491410	17.471333	272.962742	11	2	5	55
255.536131	13.032146	268.568277	3	5	9	26
255.609226	20.635958	276.245184	8	11	10	179
255.633479	6.245790	261.879270	8	9	8	392
255.738325	3.235693	258.974018	2	4	2	229
255.774931	9.927893	265.702824	3	7	3	383
255.800700	4.534517	260.335217	5	11	9	96
255.881462	0.700397	256.581858	8	6	5	280
255.882075	19.368045	275.250120	11	1	6	34
255.882930	17.963455	273.846384	11	3	9	292
255.910404	6.857997	262.768401	2	10	10	213
255.914561	6.273896	262.188457	11	4	3	145
255.927263	1.265471	257.192734	8	1	1	320
255.973240	1.345577	257.318817	6	7	2	58
256.153512	15.982931	272.136443	1	0	5	25
256.247817	19.242167	275.489984	8	5	7	162
256.327685	0.056977	256.384662	11	1	6	304
256.366287	15.320206	271.686493	8	11	9	69
256.664579	7.678065	264.342644	5	10	2	23
256.720786	5.750998	262.471784	10	1	7	160
256.730911	6.452961	263.183872	10	4	6	373
256.837566	12.484459	269.322025	8	3	2	341
256.850994	0.023931	256.874925	2	7	4	137
256.898045	0.647439	257.545484	9	7	3	81
256.976721	18.409615	275.386335	10	11	2	153
257.207081	60.538032	317.745113	3	1	5	166
257.282673	2.765242	260.047915	11	9	8	114
257.417287	5.110214	262.527501	8	2	5	265
257.965733	12.104866	270.070599	7	10	4	259
257.981397	10.929792	268.911189	8	0	10	22
258.017087	15.312437	273.329524	4	9	10	18
258.072846	24.548240	282.621086	2	0	5	110
258.133722	3.066204	261.199926	8	1	9	45
258.192540	7.488195	265.680736	6	10	7	237
258.457179	1.513975	259.971154	9	3	10	16
258.596276	35.169875	293.766151	11	0	5	104
258.700304	14.163401	272.863705	7	5	9	330
258.741433	2.074559	260.815991	0	1	4	380
258.934331	13.465090	272.399420	11	2	4	75
259.279046	16.036237	275.315283	2	4	1	288
259.470321	1.467018	260.937339	10	5	5	246
259.470495	6.916095	266.386590	4	1	10	162
259.582907	17.301239	276.884145	10	8	3	156
259.588739	4.264392	263.853131	5	9	10	201
259.621837	0.517934	260.139770	6	7	7	368
259.628655	4.217183	263.845838	11	0	5	128
259.731525	15.231655	274.963180	4	0	9	176
259.860441	1.058045	260.918485	10	1	5	380
259.873951	3.714225	263.588176	2	11	1	198
259.927756	19.212993	279.140749	8	9	9	293
259.995449	1.766600	261.762049	2	7	9	339
260.046620	4.920889	264.967509	0	1	4	273
260.060953	8.078514	268.139467	10	2	6	345
260.121277	1.959409	262.080686	4	10	8	126
260.275834	12.061556	272.337390	9	2	8	278
260.284018	15.200859	275.484877	10	8	7	308
260.293304	10.067181	270.360485	8	5	7	142
260.341988	19.791088	280.133076	4	8	1	103
260.657832	1.400683	262.058515	5	7	4	133
260.780537	0.033004	260.813541	10	8	2	150
260.906680	3.105281	264.011961	1	6	3	38
260.956601	18.328036	279.284637	8	9	6	318
261.056664	1.357889	262.414553	10	3	8	261
261.057795	14.432560	275.490355	2	9	8	273
261.170114	26.493187	287.663300	9	4	10	115
261.441797	8.227369	269.669166	7	4	9	141
261.547156	21.459175	283.006331	7	4	5	201
261.777054	2.851580	264.628634	4	1	9	340
261.920083	12.830946	274.751029	0	11	7	374
261.934357	15.147323	277.081680	8	10	9	279
262.192960	6.684442	268.877402	10	1	6	322
262.200599	9.231971	271.432570	5	10	7	211
262.285432	0.930969	263.216401	4	7	3	334
262.302467	3.234290	265.536757	5	6	1	86
262.303775	0.799033	263.102808	7	9	6	160
262.364691	2.737015	265.101706	2	4	9	329
262.403537	22.309326	284.712863	4	1	1	247
262.477485	0.313316	262.790802	7	9	3	41
262.573136	6.868276	269.441412	7	6	10	320
262.578105	7.395388	269.973493	7	1	9	151
262.592689	3.365537	265.958226	1	3	8	137
262.683567	15.215343	277.898909	5	6	1	278
262.730269	8.904860	271.635130	4	7	8	354
262.875411	2.172174	265.047585	7	2	1	46
262.992788	6.371191	269.363980	8	0	4	64
263.200370	0.236458	263.436828	3	10	6	317
263.331398	0.180690	263.512088	1	0	2	208
263.393843	13.275957	276.669800	10	9	7	120
263.518031	1.890610	265.408641	10	7	5	86
263.553821	34.572003	298.125824	9	8	5	368
263.594458	4.434946	268.029404	3	10	9	128
263.767328	11.997022	275.764350	8	2	6	123
263.833033	6.207819	270.040852	11	10	5	62
264.010963	5.267217	269.278180	1	9	3	76
264.203002	11.024266	275.227268	4	7	6	142
264.419541	9.836525	274.256066	11	6	2	16
264.695600	20.944596	285.640196	2	0	7	252
264.758250	0.881990	265.640240	4	0	1	296
264.800916	7.063434	271.864350	11	7	2	324
264.897888	9.356903	274.254791	1	9	1	131
264.949432	10.493951	275.443384	1	0	2	63
265.051541	9.821102	274.872643	11	7	3	72
265.187404	4.586187	269.773591	6	11	8	301
265.316966	0.315702	265.632668	8	0	3	170
265.369109	12.500042	277.869151	8	1	7	377
265.389392	0.448294	265.837687	7	9	8	3
265.451953	6.362271	271.814224	1	2	10	37
265.469047	12.698391	278.167438	10	1	2	181
265.714398	3.195328	268.909726	0	5	4	56
265.761560	0.281943	266.043503	9	10	8	185
265.780202	0.973047	266.753249	5	7	3	138
265.783067	1.497840	267.280906	3	7	10	191
265.898395	10.939175	276.837570	6	2	3	384
266.010960	10.599606	276.610566	11	10	2	239
266.057230	38.349721	304.406951	0	11	2	309
266.065498	3.913814	269.979312	1	2	2	256
266.124054	1.408389	267.532443	10	9	10	328
266.165480	1.893842	268.059322	5	10	5	201
266.291088	0.326920	266.618008	3	0	5	174
266.394515	17.365800	283.760315	9	4	8	92
266.444903	0.792113	267.237016	3	11	1	103
266.472210	22.411146	288.883356	10	1	7	96
266.963971	0.496497	267.460468	10	9	2	229
267.031209	16.783158	283.814367	7	6	4	182
267.160724	2.178520	269.339244	9	5	9	74
267.177553	0.233537	267.411090	8	2	4	105
267.251413	12.091370	279.342782	9	11	7	226
267.254515	0.026536	267.281051	2	11	4	369
267.332750	3.533517	270.866267	8	5	8	255
267.702164	0.587873	268.290037	4	7	10	208
267.756035	1.293877	269.049913	8	1	4	324
267.760455	1.340006	269.100461	7	4	5	32
267.763949	12.844252	280.608200	0	6	6	177
267.818504	35.810928	303.629432	7	10	4	224
267.837880	2.804902	270.642783	0	7	6	394
267.840506	5.090043	272.930549	0	7	2	368
267.997335	4.690278	272.687613	2	3	6	391
268.065497	2.967863	271.033360	9	0	9	102
268.103433	12.472414	280.575847	1	7	6	300
268.359368	3.165102	271.524471	10	9	4	160
268.373086	7.224001	275.597087	1	8	5	166
268.719944	1.389751	270.109694	3	9	7	355
268.761813	18.836317	287.598130	1	11	1	222
269.005465	11.627434	280.632900	10	0	2	175
269.108096	7.738337	276.846433	8	2	1	60
269.302849	9.521394	278.824242	4	1	2	89
269.762403	2.540794	272.303197	1	10	8	370
269.800208	18.582573	288.382781	9	6	6	384
270.161061	1.305749	271.466810	0	6	9	189
270.215888	21.299134	291.515023	0	2	4	286
270.269996	9.496928	279.766924	11	4	8	91
270.316229	28.196107	298.512336	6	3	8	62
270.402851	3.399064	273.801914	11	0	8	306
270.421451	27.392513	297.813965	5	1	3	204
270.511095	10.169593	280.680688	6	4	8	94
270.597788	0.100385	270.698174	6	11	6	118
270.757241	1.085780	271.843021	7	9	8	187
270.956536	8.986168	279.942704	1	5	6	330
271.021048	0.999087	272.020136	0	7	3	77
271.061050	13.778370	284.839420	0	1	7	311
271.094406	11.146541	282.240947	9	4	1	332
271.118456	2.074445	273.192900	6	11	5	154
271.125053	10.131474	281.256527	6	1	6	231
271.171634	8.363704	279.535338	1	11	10	285
271.206640	2.828065	274.034705	8	2	1	246
271.583723	12.295065	283.878788	4	1	4	206
271.674366	2.894265	274.568631	2	9	1	269
271.721766	20.004656	291.726423	1	4	3	172
271.818279	5.045823	276.864102	1	11	4	90
271.834933	6.837324	278.672257	9	10	7	49
271.900163	10.827203	282.727365	1	3	7	226
272.009510	21.452853	293.462363	10	9	3	299
272.084086	6.091136	278.175222	3	9	5	376
272.141175	10.639233	282.780408	9	4	2	182
272.706846	9.084451	281.791296	5	6	10	285
272.942722	0.748871	273.691594	6	7	4	373
273.051232	10.020949	283.072181	1	11	5	380
273.144846	0.474764	273.619610	5	9	3	227
273.252549	7.044326	280.296874	8	1	2	90
273.277525	1.126394	274.403918	7	1	8	4
273.333386	9.382247	282.715633	6	1	9	21
273.337859	12.764863	286.102722	6	7	10	239
273.409570	15.407537	288.817107	4	0	9	355
273.496584	8.916253	282.412838	10	4	8	88
273.525301	45.373098	318.898399	7	9	3	102
273.894749	4.461286	278.356035	3	0	8	158
274.161627	0.113960	274.275587	4	8	4	332
274.303922	17.060674	291.364596	10	0	8	315
274.388617	6.020873	280.409490	8	2	2	389
274.615282	7.821608	282.436889	1	4	3	255
274.630839	18.773429	293.404267	9	4	9	359
274.804514	3.037978	277.842492	2	10	2	310
274.819328	3.956356	278.775684	4	10	6	327
274.994984	1.017119	276.012103	7	10	10	262
275.030833	11.450497	286.481330	5	9	6	125
275.263756	2.395205	277.658961	8	9	2	115
275.584107	19.189414	294.773521	6	7	10	388
275.602007	9.423063	285.025070	0	1	9	204
275.671024	24.232339	299.903364	0	3	8	48
276.111319	0.629344	276.740663	9	1	6	303
276.184708	47.925183	324.109891	3	1	9	313
276.406017	5.071541	281.477557	0	9	2	164
276.504740	7.889172	284.393912	4	7	10	307
276.557021	10.320778	286.877799	2	0	5	366
276.594418	6.641289	283.235707	7	1	9	32
276.619660	7.505397	284.125057	8	6	10	37
276.779064	5.398351	282.177415	0	4	10	108
276.833357	2.068807	278.902164	3	0	8	246
276.912908	34.881561	311.794469	0	7	2	185
276.988232	16.149337	293.137569	2	8	4	122
277.083903	9.110335	286.194239	2	0	1	170
277.306877	0.582457	277.889334	1	10	2	342
277.745732	22.511664	300.257396	7	11	6	241
277.803904	0.805655	278.609559	10	9	5	369
277.999178	15.240941	293.240119	0	2	6	379
278.159863	0.606334	278.766197	4	3	7	180
278.254553	14.324113	292.578666	4	0	2	278
278.601735	18.616028	297.217763	3	5	3	330
278.626594	5.973820	284.600414	6	7	6	313
278.639451	8.087571	286.727022	7	4	1	159
278.853216	18.175775	297.028991	8	5	7	214
278.917472	35.297349	314.214821	1	6	9	271
279.126040	0.179274	279.305314	10	2	10	16
279.374459	1.390177	280.764636	4	6	1	137
279.381625	19.961717	299.343341	7	5	7	113
279.620465	11.349085	290.969550	9	11	4	143
279.686552	3.179546	282.866098	4	7	10	188
279.765911	5.890154	285.656066	11	1	7	174
279.875365	1.178525	281.053891	6	5	7	198
280.165240	0.291003	280.456243	8	10	8	110
280.167385	13.167129	293.334513	8	2	8	27
280.239371	12.876152	293.115523	10	11	8	7
280.368689	11.851116	292.219805	8	1	6	56
280.511209	21.580540	302.091749	8	6	6	110
280.642252	3.377695	284.019946	2	3	4	99
280.658293	5.509843	286.168136	5	10	7	316
280.697828	2.884527	283.582355	4	11	7	87
280.747192	9.816502	290.563695	1	10	9	47
280.928512	10.133991	291.062503	0	7	10	14
280.964821	5.238728	286.203549	5	3	6	87
280.991112	27.353857	308.344969	5	10	7	211
281.341893	6.705054	288.046946	8	9	7	334
281.342882	24.967326	306.310207	11	3	2	164
282.023862	13.110260	295.134123	5	6	10	294
282.149368	27.912041	310.061409	2	5	8	287
282.345256	14.175827	296.521082	11	6	2	347
282.384035	2.544959	284.928995	10	9	2	333
282.385638	11.700998	294.086635	4	7	3	130
282.534406	2.723854	285.258260	3	8	10	0
282.734032	3.433539	286.167572	2	4	2	199
282.883911	2.503157	285.387068	2	0	3	209
282.901038	6.859227	289.760265	0	3	1	33
283.056604	5.691901	288.748505	0	2	5	96
283.219383	23.766181	306.985563	3	7	8	96
283.338774	8.992626	292.331401	6	11	9	165
283.500211	4.459321	287.959532	9	10	6	182
283.708021	9.764437	293.472458	1	8	9	211
283.813676	4.178408	287.992084	3	6	5	81
283.823985	18.098250	301.922235	6	0	7	42
283.898285	0.933050	284.831336	0	3	9	361
283.907266	2.468127	286.375394	5	0	7	285
283.965430	0.987716	284.953147	10	11	8	251
284.023513	20.185808	304.209321	0	2	10	102
284.031100	3.175460	287.206560	9	8	4	172
284.078764	52.455752	336.534516	7	0	9	71
284.091837	1.647609	285.739446	5	6	3	309
284.275335	3.918114	288.193449	11	3	9	85
284.603172	22.379759	306.982930	6	1	6	340
284.611512	10.089345	294.700857	10	4	7	85
284.956363	6.828154	291.784517	8	0	8	301
285.038513	1.789149	286.827662	4	5	5	389
285.078075	15.650530	300.728605	3	7	7	28
285.086961	4.049991	289.136952	4	10	6	199
285.164116	13.988027	299.152143	0	7	6	63
285.339937	8.742022	294.081959	7	0	6	261
285.476368	9.588595	295.064963	11	0	3	98
285.482093	3.934577	289.416670	8	10	2	76
285.490504	0.780124	286.270628	10	3	7	215
285.547796	9.046641	294.594437	3	1	4	74
285.586681	13.606176	299.192858	11	6	3	321
285.616066	8.581745	294.197812	11	8	6	184
285.652722	9.191931	294.844653	11	2	9	237
285.833500	11.954067	297.787567	5	3	9	103
286.127755	0.458332	286.586087	1	10	2	396
286.185462	2.532003	288.717466	5	6	7	244
286.448312	9.515662	295.963973	5	8	7	363
286.491408	1.457419	287.948826	6	9	2	272
286.563307	3.151050	289.714357	9	10	7	21
286.591776	0.460572	287.052348	4	9	7	25
286.705440	2.424342	289.129782	11	6	10	364
287.134588	0.116670	287.251258	9	7	3	298
287.237373	17.054322	304.291695	5	2	8	62
287.286582	8.861414	296.147996	11	7	3	71
287.402538	7.911845	295.314383	8	6	6	315
287.417111	0.056325	287.473435	4	1	5	46
287.661017	18.979481	306.640499	10	5	10	278
287.738721	0.000678	287.739400	5	4	5	251
287.805016	15.479588	303.284604	9	11	7	59
287.902968	2.471179	290.374146	4	2	1	139
288.011885	17.159239	305.171123	5	0	9	42
288.020160	1.382558	289.402719	1	8	4	118
288.147677	7.926138	296.073814	8	2	7	11
288.178452	0.298956	288.477408	3	5	9	294
288.317519	8.088966	296.406485	3	6	7	194
288.509628	1.427226	289.936853	0	11	6	321
288.690676	16.404354	305.095029	5	4	5	306
288.780018	2.695091	291.475109	8	5	3	202
288.861609	1.232266	290.093875	0	3	2	345
288.878740	0.308873	289.187613	9	11	4	158
289.044650	8.536547	297.581197	9	3	1	220
289.079833	10.846203	299.926035	8	6	5	244
289.156117	22.521868	311.677985	11	8	2	384
289.193279	0.637618	289.830897	10	0	10	302
289.209243	4.974389	294.183631	0	6	10	73
289.319582	1.780475	291.100058	7	8	1	192
289.325790	6.975673	296.301463	10	8	1	275
289.479222	2.723577	292.202799	2	1	7	63
289.521679	5.293928	294.815608	4	2	6	220
289.521694	4.598443	294.120138	8	1	3	294
289.601212	11.711931	301.313143	2	5	4	152
289.606544	13.544416	303.150959	5	11	3	95
289.642454	5.527979	295.170433	2	9	1	319
289.778844	2.797244	292.576087	10	11	5	116
289.786037	15.830678	305.616715	11	1	6	177
289.989199	18.835657	308.824856	1	11	10	242
289.989624	7.765658	297.755282	1	7	9	154
290.021119	2.871081	292.892200	8	4	1	267
290.171181	15.319971	305.491152	4	10	7	332
290.213425	4.401097	294.614522	6	9	7	310
290.225365	25.095471	315.320837	6	5	3	121
290.274993	3.102289	293.377282	9	3	10	230
290.310021	28.177582	318.487603	0	8	5	394
290.515541	5.584655	296.100196	4	8	2	299
290.557310	13.994804	304.552114	8	0	7	77
290.730152	2.343231	293.073383	10	0	2	194
290.977312	9.803005	300.780318	5	0	2	378
291.040517	8.727492	299.768008	3	2	9	105
291.307996	5.452544	296.760540	9	5	5	108
291.360631	13.296484	304.657115	1	0	4	265
291.730233	17.036290	308.766523	10	6	2	327
291.740626	12.992782	304.733408	1	5	2	327
291.869694	16.771705	308.641399	4	2	9	262
291.945344	13.672186	305.617530	3	5	1	95
291.999838	1.621061	293.620899	4	5	7	17
292.111128	14.801776	306.912904	5	11	7	242
292.246341	2.115696	294.362037	9	8	5	215
292.246827	1.044967	293.291794	0	1	1	206
292.267123	23.191869	315.458992	1	11	8	291
292.405838	9.118913	301.524750	0	2	8	229
292.527812	1.941755	294.469567	4	11	3	187
292.903678	10.111815	303.015493	11	10	2	68
293.062728	4.047378	297.110105	9	6	10	273
293.397317	1.526190	294.923507	0	5	9	356
293.532037	16.068685	309.600723	11	6	5	46
293.571359	1.165188	294.736547	3	2	9	172
293.583730	32.821653	326.405383	11	9	1	221
293.752891	14.781211	308.534102	4	3	2	286
293.867696	12.455815	306.323511	6	10	8	23
293.873184	2.733172	296.606356	0	11	1	170
293.922780	14.254136	308.176916	6	3	5	375
294.271881	0.228076	294.499957	2	9	9	78
294.348986	8.071415	302.420402	8	6	9	142
294.411977	3.721309	298.133286	10	3	2	216
294.479970	17.855244	312.335215	7	6	4	375
294.506005	14.326354	308.832359	2	3	6	119
294.557114	6.691152	301.248266	7	6	1	302
294.608418	6.393336	301.001755	5	11	8	195
294.614393	0.759703	295.374096	5	4	10	268
294.776522	2.674477	297.450999	5	8	5	254
294.836379	12.284267	307.120646	4	6	6	128
295.028266	0.678917	295.707184	9	0	6	245
295.239316	15.476549	310.715865	0	8	5	93
295.265788	38.900818	334.166606	11	4	3	231
295.384794	0.823885	296.208679	6	9	2	221
295.455815	6.123047	301.578862	8	1	8	175
295.691545	8.651770	304.343315	0	9	3	321
295.718547	16.761301	312.479848	9	8	1	331
295.844394	1.626102	297.470497	6	10	4	91
295.948379	4.464872	300.413250	1	7	2	352
295.987266	18.054055	314.041322	7	5	2	218
296.003586	7.301990	303.305576	2	0	1	1
296.120755	1.785001	297.905755	6	10	1	309
296.269832	20.357437	316.627269	0	1	5	214
296.311971	27.508152	323.820123	11	0	2	111
296.426989	13.457846	309.884836	0	1	10	355
296.482850	36.368058	332.850907	8	2	2	269
296.621627	26.108403	322.730030	4	6	2	19
296.646312	1.294296	297.940607	1	5	7	320
296.891782	5.263675	302.155457	8	2	10	159
296.929432	9.085432	306.014863	11	9	2	141
296.980379	13.182110	310.162489	4	9	10	218
296.987029	7.658547	304.645576	9	5	7	185
297.000166	10.475332	307.475498	6	11	6	363
297.080764	1.242097	298.322861	0	2	2	79
297.115366	5.213723	302.329090	4	0	7	196
297.315891	0.068807	297.384699	6	3	4	370
297.317536	10.551204	307.868740	5	6	4	56
297.370489	1.796957	299.167446	4	11	6	113
297.416211	5.174577	302.590788	0	1	10	377
297.418380	6.904493	304.322872	6	9	4	187
297.433136	10.977499	308.410635	0	8	3	151
297.492450	14.407083	311.899534	9	0	1	360
297.567892	12.556246	310.124139	5	10	2	208
297.625448	8.389126	306.014574	10	7	2	221
297.709561	7.524133	305.233695	7	5	4	315
297.810027	19.442112	317.252139	5	11	5	8
297.811135	20.157607	317.968743	4	2	1	163
297.880446	0.638767	298.519214	7	6	7	34
298.248271	3.149093	301.397364	1	3	10	55
298.329599	25.466424	323.796023	0	5	10	175
298.455353	8.980880	307.436233	5	1	6	323
298.496883	1.446339	299.943222	3	9	6	78
298.662125	0.737885	299.400010	9	6	6	34
298.826843	0.991927	299.818770	3	5	5	193
298.908696	14.689811	313.598507	8	2	3	120
299.323171	2.510121	301.833292	1	11	6	332
299.338078	2.783374	302.121451	0	2	6	33
299.339977	1.399483	300.739460	0	7	4	134
299.503351	9.154307	308.657658	11	8	7	118
299.686225	7.212955	306.899181	8	1	6	254
299.700455	3.306474	303.006929	4	3	7	121
299.734753	10.733086	310.467839	0	6	9	63
299.736720	15.041039	314.777759	2	7	3	390
299.775294	38.919606	338.694900	1	6	6	255
299.940119	6.514535	306.454654	9	3	9	278
300.021200	5.327043	305.348244	4	3	7	376
300.068740	3.455587	303.524327	1	4	8	42
300.120385	15.352615	315.473000	10	5	5	260
300.120535	35.831793	335.952328	10	6	3	308
300.160134	9.173528	309.333662	2	1	7	190
300.275662	10.281062	310.556724	11	3	10	254
300.682014	11.683995	312.366009	9	7	7	118
300.890649	5.504052	306.394701	5	6	10	25
300.893302	2.489067	303.382369	8	7	6	367
301.147557	2.958755	304.106312	9	10	7	217
301.317421	9.602406	310.919827	9	4	7	0
301.485847	10.151404	311.637251	4	2	5	301
301.553901	6.197337	307.751237	7	5	6	303
301.610290	0.443073	302.053363	0	8	1	23
301.650385	20.974795	322.625179	3	1	2	386
301.657935	2.801297	304.459232	0	1	10	78
301.686721	8.699616	310.386337	7	1	3	183
301.718184	13.419722	315.137906	3	7	3	391
301.791717	2.037570	303.829287	6	5	9	294
301.944619	6.411116	308.355735	6	7	10	134
302.015963	0.013390	302.029353	7	0	4	291
302.022584	0.486055	302.508638	10	0	4	13
302.374261	2.883354	305.257614	9	11	5	91
302.692025	10.750606	313.442630	10	11	7	61
302.862914	21.774978	324.637891	5	9	6	388
303.390430	5.524926	308.915356	11	2	9	309
303.477799	0.253569	303.731368	8	11	5	13
303.843421	3.463301	307.306721	1	6	4	338
303.852156	31.465930	335.318085	3	7	3	10
303.902734	1.179050	305.081783	2	6	1	26
303.931110	14.093916	318.025026	0	6	5	229
303.955326	13.756616	317.711942	9	1	10	237
303.972188	8.914110	312.886298	11	5	3	114
304.080405	26.720461	330.800866	10	11	7	312
304.249312	10.276416	314.525727	6	2	2	389
304.345251	33.963793	338.309044	11	2	6	185
304.362913	17.494577	321.857490	6	5	7	329
304.548097	15.800998	320.349096	9	5	5	195
304.660373	30.169799	334.830172	3	10	9	348
304.714961	9.598307	314.313268	6	9	8	98
304.839545	3.891239	308.730784	0	6	2	353
304.872987	1.094374	305.967361	2	5	6	336
304.920033	11.850354	316.770387	4	7	10	352
305.197231	7.408241	312.605473	6	2	5	198
305.235365	4.868616	310.103981	8	5	5	361
305.305904	29.906706	335.212610	8	2	1	339
305.551300	24.352946	329.904246	7	3	2	239
305.687972	4.747324	310.435296	4	11	7	177
305.695107	29.093348	334.788455	2	8	2	268
305.712813	5.656702	311.369515	10	5	9	106
305.713688	2.308472	308.022160	11	6	9	288
305.824437	9.692982	315.517419	5	2	1	270
305.890395	0.989898	306.880293	8	11	6	139
305.906416	1.656599	307.563015	2	3	6	157
306.258473	16.834775	323.093248	4	9	8	290
306.342284	17.098467	323.440751	8	6	3	56
306.373054	2.752447	309.125501	8	1	1	330
306.450205	13.738235	320.188440	1	8	9	199
306.576677	36.332740	342.909417	10	4	2	31
306.585488	31.663206	338.248694	8	9	3	75
306.621174	5.879270	312.500444	6	0	3	302
306.803940	19.944104	326.748043	0	4	3	8
306.872336	8.144191	315.016526	2	4	10	25
306.960217	8.319229	315.279446	11	8	4	79
307.023225	2.734774	309.757999	10	7	4	244
307.028213	4.848524	311.876736	5	3	3	14
307.048349	2.419101	309.467449	5	3	7	76
307.113878	13.565461	320.679339	11	10	10	62
307.139955	10.232958	317.372913	2	7	7	150
307.145652	16.320688	323.466339	0	1	5	223
307.351836	9.672639	317.024475	1	9	7	212
307.793336	3.246009	311.039345	8	3	3	212
307.968416	30.475847	338.444264	9	4	8	299
308.182047	10.518551	318.700599	4	2	3	151
308.212830	6.469075	314.681905	1	4	7	89
308.572238	15.031616	323.603854	6	5	4	265
308.596605	2.938700	311.535306	6	5	9	239
308.932688	16.651196	325.583884	6	8	7	30
309.517445	4.129337	313.646782	6	1	3	187
309.655649	0.775894	310.431543	11	3	1	349
310.096861	15.272982	325.369843	0	1	2	168
310.190517	2.119055	312.309572	5	10	2	318
310.223904	10.336703	320.560607	3	7	2	2
310.287734	3.144180	313.431914	6	0	4	286
310.387770	11.566077	321.953846	2	3	2	75
310.396202	1.347874	311.744076	0	8	4	85
310.504398	9.779217	320.283616	2	4	5	243
310.945812	2.132165	313.077977	10	6	3	331
310.969240	6.998889	317.968129	11	5	10	0
311.144027	20.612139	331.756166	7	2	5	129
311.409012	6.451604	317.860617	0	9	3	17
311.728689	14.787012	326.515700	8	9	8	176
312.086719	1.583493	313.670212	1	8	10	366
312.168610	10.704704	322.873313	6	1	2	235
312.589247	1.648515	314.237762	10	11	3	252
312.746577	14.634579	327.381157	0	1	3	0
312.766171	12.519769	325.285941	9	4	9	87
312.838169	5.148447	317.986616	1	7	9	304
312.978950	6.349542	319.328492	7	9	7	34
313.010521	1.844216	314.854737	10	11	4	268
313.124228	10.092858	323.217085	6	10	10	77
313.246274	24.382500	337.628774	1	4	7	233
313.266004	8.219518	321.485522	11	3	9	388
313.358516	3.785650	317.144166	10	1	3	223
313.522602	5.266944	318.789546	6	4	10	370
313.599373	2.462565	316.061938	5	10	2	13
313.600726	5.829670	319.430396	6	8	1	87
313.601735	6.834516	320.436251	1	7	7	327
313.650808	28.259072	341.909880	10	1	2	96
313.940399	5.619510	319.559908	8	5	8	45
313.969248	19.823414	333.792662	6	0	3	66
314.081039	1.825134	315.906173	1	4	1	41
314.108942	7.878327	321.987269	11	4	2	318
