t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
179.362075	8.324892	187.686967	10	3	2	0
179.504543	6.858372	186.362915	4	7	6	190
179.569397	1.991866	181.561263	8	1	5	319
179.672623	23.191274	202.863897	0	8	5	78
179.704072	10.156746	189.860818	5	1	1	291
179.757163	29.493003	209.250166	11	4	4	218
179.900824	0.453399	180.354222	10	11	10	13
179.952059	1.240051	181.192110	6	4	4	161
179.988964	20.984536	200.973500	4	0	5	130
180.045767	6.010497	186.056264	11	1	3	4
180.192576	6.291926	186.484502	10	1	9	170
180.226600	2.526768	182.753368	1	6	9	386
180.242506	6.702661	186.945167	0	8	8	367
180.346243	5.771845	186.118087	2	1	3	253
180.491957	12.760319	193.252277	3	7	4	5
180.500796	10.091860	190.592657	11	9	8	63
180.523652	16.043768	196.567420	5	6	4	181
180.536412	15.283263	195.819675	5	9	2	243
180.572047	5.473473	186.045520	1	0	4	165
180.621920	3.587974	184.209894	4	9	1	229
180.737054	3.957029	184.694084	6	1	2	141
180.824813	45.992558	226.817371	11	8	5	382
180.905649	5.263321	186.168970	0	9	5	149
180.941853	14.084026	195.025879	1	4	4	108
181.095325	0.863666	181.958991	9	10	5	126
181.148434	5.613561	186.761995	5	11	3	316
181.470788	3.987950	185.458738	4	9	9	66
181.554580	1.746073	183.300653	2	8	1	131
181.565829	0.241631	181.807460	8	6	2	28
181.659792	2.902836	184.562628	3	7	7	119
181.692558	15.765916	197.458474	5	9	9	11
181.789175	3.530981	185.320156	9	0	7	156
181.795191	20.637062	202.432253	8	3	1	350
181.811210	8.647607	190.458817	8	3	2	223
181.972553	16.334012	198.306565	11	1	2	395
181.994029	73.581009	255.575038	1	11	7	283
182.145217	10.232170	192.377387	4	8	10	45
182.172508	4.168491	186.340999	5	2	4	155
182.258316	3.710991	185.969307	4	6	1	135
182.357038	36.004161	218.361198	9	8	2	109
182.416936	12.537497	194.954433	1	9	10	44
182.447294	6.981657	189.428950	3	6	1	93
182.467217	2.408954	184.876171	8	5	5	138
182.470029	6.731398	189.201428	8	3	5	308
182.500224	14.360727	196.860950	11	9	10	225
182.588465	36.776138	219.364603	11	8	3	47
182.820594	11.172137	193.992731	11	0	8	190
182.991388	0.249443	183.240831	4	7	2	347
183.112448	6.258141	189.370588	8	1	9	313
183.241888	17.583859	200.825747	10	7	1	256
183.333019	7.144065	190.477084	8	11	3	155
183.358144	4.217582	187.575726	9	6	2	323
183.556248	19.740365	203.296614	9	6	2	91
183.648822	8.617833	192.266655	8	10	6	86
183.717321	7.019685	190.737005	4	10	9	144
183.727124	6.660920	190.388044	10	3	10	327
183.776499	11.441141	195.217641	5	4	5	60
183.827903	6.074884	189.902788	10	7	9	354
183.994508	8.372943	192.367451	1	10	2	346
184.060432	3.404016	187.464448	6	7	5	390
184.100322	1.885795	185.986117	8	11	10	11
184.413957	17.150945	201.564902	4	5	9	1
184.423735	3.844831	188.268566	3	11	3	193
184.469496	1.342912	185.812408	10	3	5	366
184.473074	2.036621	186.509695	6	8	3	34
184.585299	5.321548	189.906848	10	2	7	215
184.793797	3.360700	188.154496	7	2	8	158
184.821177	11.877148	196.698324	4	9	6	59
184.984038	4.306304	189.290342	1	2	8	271
185.012840	8.815271	193.828111	5	11	8	23
185.214218	1.828544	187.042762	9	4	6	167
185.331074	1.468600	186.799674	11	1	9	266
185.467264	23.677717	209.144980	1	5	7	56
185.468778	19.994199	205.462977	5	4	5	362
185.743088	22.801798	208.544886	11	4	3	259
185.851178	6.800946	192.652124	3	5	10	63
185.881469	0.730408	186.611876	9	11	1	371
186.028835	3.713350	189.742185	1	0	8	100
186.056387	21.320156	207.376543	4	6	3	19
186.228190	5.490541	191.718730	8	2	7	160
186.238143	3.958129	190.196272	4	8	10	336
186.339504	3.502625	189.842129	11	9	10	87
186.404341	7.972717	194.377059	11	6	5	41
186.412801	6.019860	192.432661	6	11	3	379
186.435879	4.698270	191.134149	7	10	3	233
186.436919	5.499885	191.936804	7	9	1	134
186.489632	3.101522	189.591154	8	11	1	47
186.519506	2.129740	188.649245	5	1	2	324
186.595522	2.254566	188.850088	11	7	1	327
186.624916	0.390989	187.015906	1	10	7	88
186.654630	29.114631	215.769261	4	3	10	378
186.767916	31.350859	218.118774	3	9	1	151
186.772027	1.085722	187.857750	1	6	6	374
186.966358	0.766791	187.733149	10	1	3	15
187.125718	5.383109	192.508827	7	0	3	131
187.217554	14.436884	201.654438	10	5	6	393
187.292511	17.489067	204.781579	5	10	1	139
187.478214	0.216218	187.694432	7	2	3	216
187.495295	3.331013	190.826307	4	2	1	306
187.502150	7.663767	195.165917	4	9	9	388
187.524966	1.451363	188.976329	10	11	1	154
187.656857	35.062195	222.719052	10	6	4	49
187.659797	2.894100	190.553897	2	11	9	195
187.732648	7.579467	195.312115	8	1	3	280
188.181805	1.161448	189.343253	11	10	8	139
188.343125	4.138592	192.481717	6	8	3	130
188.404540	1.313752	189.718292	6	2	8	316
188.410020	24.286794	212.696814	6	8	5	19
188.558359	29.929677	218.488036	10	2	4	43
188.634504	7.794036	196.428540	10	7	9	190
188.644678	4.305491	192.950170	4	1	5	166
188.652891	3.908104	192.560996	9	10	3	203
188.853209	25.727961	214.581170	5	3	8	273
188.945396	9.658439	198.603835	6	4	2	194
189.092710	5.269424	194.362134	2	6	7	25
189.268692	14.764294	204.032987	6	2	4	13
189.339367	7.663408	197.002775	5	0	10	346
189.400089	2.458649	191.858739	1	9	1	216
189.446995	2.724532	192.171527	5	0	7	390
189.478760	3.218642	192.697402	5	1	8	224
189.526278	0.161371	189.687649	3	6	5	97
189.650169	2.954636	192.604805	7	2	5	339
189.726928	9.450263	199.177191	3	11	9	360
189.912801	13.999251	203.912053	8	9	7	193
189.961624	1.203959	191.165583	9	0	8	206
190.039472	35.843614	225.883086	11	7	7	111
190.122621	6.708959	196.831580	2	5	1	345
190.197267	0.642634	190.839901	5	0	2	69
190.298333	28.130162	218.428495	9	0	8	278
190.320922	3.170047	193.490968	4	7	2	96
190.380770	3.706473	194.087244	6	3	10	335
190.389943	6.149757	196.539700	8	11	4	227
190.430387	3.921131	194.351518	10	2	7	233
190.486119	1.956234	192.442353	5	1	4	121
190.574136	1.359673	191.933808	0	9	1	128
190.824670	7.127073	197.951743	3	6	2	223
190.901163	0.731408	191.632571	1	6	4	159
191.014579	12.373027	203.387606	3	11	1	345
191.073392	4.183775	195.257168	4	6	5	279
191.157176	49.095467	240.252643	0	6	10	63
191.163307	0.649156	191.812463	8	3	4	374
191.187770	0.497910	191.685680	0	3	9	277
191.225202	2.900970	194.126173	8	2	4	284
191.278502	4.332646	195.611148	11	2	5	68
191.282396	16.779666	208.062062	3	5	9	31
191.294966	17.700402	208.995368	8	11	10	211
191.321974	12.858552	204.180526	8	9	8	244
191.618557	17.471333	209.089890	2	11	9	365
191.652098	13.032146	204.684244	0	9	8	312
191.706920	20.635958	212.342878	9	8	10	59
191.725109	6.245790	197.970900	8	6	5	290
191.803744	3.235693	195.039436	11	1	6	34
191.831198	9.927893	201.759091	11	3	9	336
191.850525	4.534517	196.385042	2	10	10	231
191.911096	0.700397	192.611493	11	4	3	171
191.911556	19.368045	211.279602	8	1	1	324
191.912197	17.963455	209.875652	6	7	2	65
191.932803	6.857997	198.790800	1	0	5	29
191.935921	6.273896	198.209817	8	5	7	162
191.945447	1.265471	193.210918	11	1	6	345
191.979930	1.345577	193.325507	8	11	9	69
192.115134	15.982931	208.098065	5	10	2	33
192.185863	19.242167	211.428029	10	1	7	173
192.245764	0.056977	192.302741	10	4	6	351
192.274715	15.320206	207.594921	8	3	2	356
192.498434	7.678065	200.176499	2	7	4	149
192.540590	5.750998	198.291587	9	7	3	97
192.548183	6.452961	199.001144	10	11	2	150
192.628174	12.484459	205.112634	3	1	5	184
192.638245	0.023931	192.662176	11	9	8	301
192.673534	0.647439	193.320973	4	9	5	119
192.732541	18.409615	211.142155	7	5	10	93
192.905311	60.538032	253.443342	10	4	9	280
192.962004	2.765242	195.727247	3	7	3	40
193.062965	5.110214	198.173179	2	0	5	123
193.474300	12.104866	205.579166	8	1	9	27
193.486048	10.929792	204.415840	6	10	7	252
193.512816	15.312437	208.825252	9	3	10	16
193.554634	24.548240	218.102875	11	0	5	141
193.600291	3.066204	196.666496	7	5	9	325
193.644405	7.488195	201.132601	0	1	4	394
193.842884	1.513975	195.356859	11	2	4	85
193.947207	35.169875	229.117082	2	4	1	305
194.025228	14.163401	208.188629	10	5	5	266
194.056075	2.074559	196.130633	4	1	10	159
194.200748	13.465090	207.665838	10	8	3	181
194.459284	16.036237	210.495522	5	9	10	249
194.602741	1.467018	196.069759	6	7	7	24
194.602871	6.916095	201.518966	7	5	7	210
194.687180	17.301239	211.988419	3	2	4	354
194.691554	4.264392	198.955946	7	5	1	147
194.716377	0.517934	195.234311	9	7	6	161
194.721492	4.217183	198.938674	11	1	4	286
194.798644	15.231655	210.030299	3	1	8	390
194.895330	1.058045	195.953375	10	2	6	351
194.905463	3.714225	198.619688	4	10	8	111
194.945817	19.212993	214.158810	9	2	8	322
194.996587	1.766600	196.763187	10	8	7	325
195.034965	4.920889	199.955854	8	5	7	37
195.045715	8.078514	203.124228	7	4	8	63
195.090957	1.959409	197.050367	1	3	5	264
195.206876	12.061556	207.268432	2	8	9	188
195.213013	15.200859	210.413873	1	5	1	55
195.219978	10.067181	205.287159	8	3	6	85
195.256491	19.791088	215.047579	8	7	9	118
195.493374	1.400683	196.894057	2	9	8	311
195.585403	0.033004	195.618407	9	4	10	209
195.680010	3.105281	198.785291	1	10	5	379
195.717451	18.328036	214.045487	1	11	5	213
195.792498	1.357889	197.150387	4	1	9	306
195.793347	14.432560	210.225907	0	11	7	237
195.877585	26.493187	222.370772	10	9	9	223
196.081348	8.227369	204.308717	10	1	6	364
196.160367	21.459175	217.619542	5	10	7	203
196.332791	2.851580	199.184371	4	7	3	323
196.440062	12.830946	209.271008	5	6	1	83
196.450768	15.147323	211.598091	7	9	6	180
196.644720	6.684442	203.329162	2	4	9	350
196.650449	9.231971	205.882420	4	1	1	230
196.714074	0.930969	197.645043	7	9	3	41
196.726850	3.234290	199.961140	7	6	10	325
196.727831	0.799033	197.526865	7	1	9	191
196.773518	2.737015	199.510533	1	3	8	146
196.802653	22.309326	219.111979	5	6	1	268
196.858114	0.313316	197.171430	4	7	8	285
196.929852	6.868276	203.798128	7	2	1	49
196.933579	7.395388	204.328967	8	0	4	71
196.944517	3.365537	200.310054	3	10	6	320
197.012675	15.215343	212.228018	1	0	2	210
197.047702	8.904860	205.952562	10	9	7	126
197.156558	2.172174	199.328732	10	7	5	92
197.244591	6.371191	203.615783	9	8	5	263
197.400277	0.236458	197.636736	2	10	6	290
197.498549	0.180690	197.679239	3	5	4	192
197.545382	13.275957	210.821339	11	7	3	39
197.638523	1.890610	199.529133	9	0	10	159
197.665366	34.572003	232.237369	0	11	3	381
197.695844	4.434946	202.130790	7	9	4	205
197.825496	11.997022	209.822518	4	8	7	12
197.874775	6.207819	204.082594	2	8	3	204
198.008222	5.267217	203.275440	5	11	9	306
198.152251	11.024266	209.176517	1	3	5	181
198.314656	9.836525	208.151181	5	4	7	86
198.521700	20.944596	219.466296	5	8	8	180
198.568687	0.881990	199.450677	8	0	3	160
198.600687	7.063434	205.664121	8	1	7	361
198.673416	9.356903	208.030319	7	9	8	3
198.712074	10.493951	209.206026	1	2	10	126
198.788656	9.821102	208.609758	9	1	2	200
198.890553	4.586187	203.476740	0	5	4	56
198.987724	0.315702	199.303426	9	10	8	189
199.026832	12.500042	211.526873	7	9	7	170
199.042044	0.448294	199.490338	3	7	10	140
199.088965	6.362271	205.451236	6	2	3	144
199.101785	12.698391	211.800177	11	10	2	233
199.285798	3.195328	202.481126	0	11	2	342
199.321170	0.281943	199.603113	1	2	2	271
199.335152	0.973047	200.308199	10	9	10	346
199.337300	1.497840	200.835140	5	10	5	222
199.423796	10.939175	210.362971	3	0	5	154
199.508220	10.599606	210.107826	9	4	8	144
199.542923	38.349721	237.892643	3	11	1	93
199.549124	3.913814	203.462938	10	1	7	102
199.593041	1.408389	201.001430	10	9	2	246
199.624110	1.893842	201.517952	7	6	4	233
199.718316	0.326920	200.045236	9	5	9	130
199.795886	17.365800	217.161686	8	2	4	111
199.833677	0.792113	200.625790	9	11	7	239
199.854158	22.411146	222.265303	2	11	4	396
200.222978	0.496497	200.719475	8	5	8	228
200.273407	16.783158	217.056565	4	7	10	147
200.370543	2.178520	202.549063	8	1	4	137
200.383165	0.233537	200.616702	3	5	5	20
200.438559	12.091370	212.529929	4	6	10	304
200.440886	0.026536	200.467422	9	5	5	117
200.499563	3.533517	204.033080	0	6	3	187
200.776623	0.587873	201.364496	4	1	7	337
200.817026	1.293877	202.110904	4	9	1	295
200.820341	1.340006	202.160347	11	5	6	251
200.822962	12.844252	213.667213	11	3	7	165
200.863878	35.810928	236.674806	6	8	5	120
200.878410	2.804902	203.683313	11	5	1	134
200.880379	5.090043	205.970422	3	0	3	132
200.998001	4.690278	205.688279	5	8	9	214
201.049122	2.967863	204.016986	4	8	6	184
201.077575	12.472414	213.549989	4	10	3	274
201.269526	3.165102	204.434629	7	8	8	285
201.279814	7.224001	208.503815	9	8	7	305
201.539958	1.389751	202.929708	1	6	5	33
201.571360	18.836317	220.407677	9	8	10	251
201.754099	11.627434	213.381533	9	0	5	206
201.831072	7.738337	209.569409	5	9	5	223
201.977136	9.521394	211.498530	9	8	9	387
202.321802	2.540794	204.862596	4	9	3	281
202.350156	18.582573	220.932729	8	7	5	162
202.620796	1.305749	203.926544	6	11	6	125
202.661916	21.299134	223.961051	7	9	8	250
202.702497	9.496928	212.199425	1	5	6	335
202.737172	28.196107	230.933278	0	7	3	102
202.802138	3.399064	206.201202	0	1	7	334
202.816089	27.392513	230.208602	9	4	1	366
202.883321	10.169593	213.052914	6	11	5	173
202.948341	0.100385	203.048726	6	1	6	264
203.067931	1.085780	204.153711	1	11	10	273
203.217402	8.986168	212.203570	8	2	1	266
203.265786	0.999087	204.264873	4	1	4	166
203.295787	13.778370	217.074158	2	9	1	273
203.320805	11.146541	214.467346	1	4	3	161
203.338842	2.074445	205.413286	1	11	4	88
203.343790	10.131474	213.475264	9	10	7	81
203.378726	8.363704	211.742429	1	3	7	232
203.404980	2.828065	206.233045	10	9	3	325
203.687792	12.295065	215.982857	3	9	5	42
203.755774	2.894265	206.650039	9	4	2	196
203.791325	20.004656	223.795981	5	6	10	7
203.863709	5.045823	208.909532	6	7	4	391
203.876200	6.837324	210.713524	1	11	5	95
203.925122	10.827203	214.752325	5	9	3	313
204.007133	21.452853	225.459985	8	1	2	115
204.063065	6.091136	210.154201	7	1	8	15
204.105881	10.639233	214.745114	6	1	9	34
204.530134	9.084451	213.614585	6	7	10	255
204.707042	0.748871	205.455913	4	0	9	334
204.788424	10.020949	214.809373	10	4	8	94
204.858634	0.474764	205.333399	7	9	3	124
204.939411	7.044326	211.983737	3	0	8	226
204.958143	1.126394	206.084537	4	8	4	317
205.000040	9.382247	214.382286	10	0	8	314
205.003395	12.764863	217.768257	8	2	2	381
205.057178	15.407537	220.464715	1	4	3	294
205.122438	8.916253	214.038692	9	4	9	172
205.143975	45.373098	250.517074	11	9	2	335
205.421062	4.461286	209.882348	4	10	6	325
205.621221	0.113960	205.735180	7	10	10	291
205.727941	17.060674	222.788615	5	9	6	162
205.791463	6.020873	211.812336	8	9	2	127
205.961461	7.821608	213.783069	6	7	10	81
205.973129	18.773429	224.746558	0	1	9	219
206.103385	3.037978	209.141364	0	3	8	48
206.114496	3.956356	210.070852	9	1	6	314
206.246238	1.017119	207.263357	3	1	9	374
206.273125	11.450497	217.723622	0	9	2	179
206.447817	2.395205	208.843022	4	7	10	331
206.688080	19.189414	225.877494	2	0	5	376
206.701505	9.423063	216.124569	7	1	9	55
206.753268	24.232339	230.985608	8	6	10	37
207.083489	0.629344	207.712833	0	4	10	137
207.138531	47.925183	255.063714	3	0	8	278
207.304512	5.071541	212.376053	0	7	2	193
207.378555	7.889172	215.267727	2	8	4	114
207.417766	10.320778	217.738544	2	0	1	165
207.445813	6.641289	214.087103	1	10	2	368
207.464745	7.505397	214.970142	7	11	6	274
207.584298	5.398351	212.982649	10	9	5	103
207.625018	2.068807	209.693825	0	2	6	391
207.684681	34.881561	242.566242	4	3	7	178
207.741174	16.149337	223.890511	4	0	2	278
207.812928	9.110335	216.923263	3	5	3	349
207.980158	0.582457	208.562615	6	7	6	331
208.309299	22.511664	230.820963	7	4	1	187
208.352928	0.805655	209.158583	8	5	7	257
208.499383	15.240941	223.740324	1	6	9	375
208.619897	0.606334	209.226231	10	2	10	16
208.690915	14.324113	223.015028	4	6	1	133
208.951301	18.616028	227.567329	7	5	7	134
208.969946	5.973820	214.943766	9	11	4	158
208.979588	8.087571	217.067159	4	7	10	210
209.139912	18.175775	227.315687	11	1	7	222
209.188104	35.297349	244.485453	6	5	7	227
209.344530	0.179274	209.523804	8	10	8	101
209.530844	1.390177	210.921021	8	2	8	27
209.536219	19.961717	229.497935	10	11	8	7
209.715349	11.349085	221.064433	8	1	6	56
209.764914	3.179546	212.944460	8	6	6	133
209.824434	5.890154	215.714588	2	3	4	99
209.906524	1.178525	211.085049	5	10	7	378
210.123930	0.291003	210.414933	4	11	7	71
210.125539	13.167129	223.292667	1	10	9	56
210.179528	12.876152	223.055680	0	7	10	14
210.276517	11.851116	222.127633	5	3	6	102
210.383407	21.580540	231.963947	5	10	7	261
210.481689	3.377695	213.859383	8	9	7	368
210.493720	5.509843	216.003563	11	3	2	196
210.523371	2.884527	213.407898	5	6	10	362
210.560394	9.816502	220.376897	2	5	8	261
210.696384	10.133991	220.830375	11	6	2	388
210.723616	5.238728	215.962344	10	9	2	366
210.743334	27.353857	238.097191	4	7	3	109
211.006419	6.705054	217.711473	3	8	10	0
211.007161	24.967326	235.974487	2	4	2	199
211.517897	13.110260	224.628157	2	0	3	209
211.612026	27.912041	239.524067	0	3	1	33
211.758942	14.175827	225.934769	0	2	5	105
211.788027	2.544959	214.332986	3	7	8	116
211.789228	11.700998	223.490226	6	11	9	238
211.900804	2.723854	214.624658	9	10	6	212
212.050524	3.433539	215.484064	1	8	9	199
212.162933	2.503157	214.666090	3	6	5	95
212.175778	6.859227	219.035005	6	0	7	68
212.292453	5.691901	217.984354	0	3	9	347
212.414537	23.766181	236.180718	5	0	7	343
212.504081	8.992626	221.496707	10	11	8	322
212.625158	4.459321	217.084479	0	2	10	90
212.781016	9.764437	222.545453	9	8	4	186
212.860257	4.178408	217.038665	7	0	9	88
212.867989	18.098250	230.966239	5	6	3	330
212.923714	0.933050	213.856764	11	3	9	96
212.930450	2.468127	215.398577	6	1	6	387
212.974073	0.987716	213.961789	10	4	7	121
213.017635	20.185808	233.203443	8	0	8	311
213.023325	3.175460	216.198785	4	5	5	356
213.059073	52.455752	265.514825	1	3	8	234
213.068877	1.647609	214.716487	9	7	8	346
213.206501	3.918114	217.124615	0	7	6	50
213.452379	22.379759	235.832138	7	0	6	260
213.458634	10.089345	223.547979	11	0	3	92
213.717272	6.828154	220.545426	8	10	2	78
213.778885	1.789149	215.568034	10	3	7	249
213.808556	15.650530	229.459086	3	1	4	82
213.815221	4.049991	217.865212	11	6	3	342
213.873087	13.988027	227.861114	11	8	6	182
214.004953	8.742022	222.746975	11	2	9	258
214.107276	9.588595	223.695871	5	3	9	120
214.111570	3.934577	218.046147	1	10	2	154
214.117878	0.780124	214.898002	6	5	7	250
214.160847	9.046641	223.207488	5	8	7	148
214.190011	13.606176	227.796187	9	8	2	276
214.212050	8.581745	222.793795	9	10	7	21
214.239541	9.191931	223.431473	4	9	7	25
214.375125	11.954067	226.329192	11	6	10	211
214.595816	0.458332	215.054149	9	7	3	314
214.639097	2.532003	217.171100	5	2	8	79
214.836234	9.515662	224.351896	11	7	3	76
214.868556	1.457419	216.325975	8	6	6	325
214.922480	3.151050	218.073530	4	1	5	57
214.943832	0.460572	215.404404	10	5	10	339
215.029080	2.424342	217.453422	5	4	5	302
215.350941	0.116670	215.467611	9	11	7	59
215.428030	17.054322	232.482351	4	2	1	142
215.464936	8.861414	224.326351	5	0	9	59
215.551903	7.911845	223.463749	1	8	4	118
215.562833	0.056325	215.619158	8	2	7	11
215.745763	18.979481	234.725244	3	5	9	296
215.804041	0.000678	215.804719	3	6	7	382
215.853762	15.479588	231.333350	0	11	6	325
215.927226	2.471179	218.398404	5	4	5	355
216.008913	17.159239	233.168152	4	5	6	259
216.015120	1.382558	217.397679	7	5	2	13
216.110758	7.926138	224.036895	9	3	9	88
216.133839	0.298956	216.432795	9	10	9	237
216.238139	8.088966	224.327105	4	11	4	378
216.382221	1.427226	217.809446	7	1	5	381
216.518007	16.404354	232.922361	2	0	6	337
216.585013	2.695091	219.280105	8	5	3	84
216.646207	1.232266	217.878473	8	3	1	88
216.659055	0.308873	216.967928	10	6	8	104
216.783488	8.536547	225.320035	2	6	2	316
216.809875	10.846203	227.656077	4	2	6	292
216.867088	22.521868	239.388956	8	1	3	284
216.894959	0.637618	217.532577	2	5	4	135
216.906932	4.974389	221.881321	5	11	3	115
216.989687	1.780475	218.770162	2	9	1	318
216.994342	6.975673	223.970015	10	11	5	119
217.109416	2.723577	219.832994	11	1	6	234
217.141260	5.293928	222.435188	1	11	10	263
217.141271	4.598443	221.739714	1	7	9	176
217.200909	11.711931	228.912840	8	4	1	254
217.204908	13.544416	230.749324	4	10	7	382
217.231841	5.527979	222.759820	6	9	7	318
217.334133	2.797244	220.131376	6	5	3	111
217.339528	15.830678	233.170205	9	3	10	287
217.491899	18.835657	236.327556	0	8	5	394
217.492218	7.765658	225.257876	4	8	2	321
217.515839	2.871081	220.386920	8	0	7	66
217.628386	15.319971	232.948357	10	0	2	196
217.660068	4.401097	222.061166	5	0	2	19
217.669024	25.095471	242.764495	3	2	9	72
217.706245	3.102289	220.808534	9	5	5	127
217.732516	28.177582	245.910097	1	0	4	302
217.886655	5.584655	223.471311	10	6	2	341
217.917983	13.994804	231.912787	1	5	2	348
218.047614	2.343231	220.390845	4	2	9	339
218.232984	9.803005	228.035989	3	5	1	98
218.280387	8.727492	227.007879	4	5	7	17
218.480997	5.452544	223.933541	5	11	7	290
218.520474	13.296484	231.816958	9	8	5	236
218.797675	17.036290	235.833965	0	1	1	199
218.805469	12.992782	231.798251	1	11	8	330
218.902270	16.771705	235.673976	0	2	8	234
218.959008	13.672186	232.631194	4	11	3	198
218.999879	1.621061	220.620940	11	10	2	72
219.083346	14.801776	233.885122	9	6	10	333
219.184756	2.115696	221.300452	0	5	9	385
219.185120	1.044967	220.230087	11	6	5	53
219.200342	23.191869	242.392211	3	2	9	140
219.304378	9.118913	228.423291	11	9	1	246
219.395859	1.941755	221.337614	4	3	2	314
219.677758	10.111815	229.789574	6	10	8	23
219.797046	4.047378	223.844423	0	11	1	165
220.047988	1.526190	221.574178	6	3	5	375
220.149028	16.068685	236.217713	2	9	9	78
220.178519	1.165188	221.343707	8	6	9	171
220.187797	32.821653	253.009451	10	3	2	241
220.314669	14.781211	235.095879	7	6	4	364
220.400772	12.455815	232.856587	2	3	6	133
220.404888	2.733172	223.138060	7	6	1	295
220.442085	14.254136	234.696221	5	11	8	238
220.703911	0.228076	220.931986	5	4	10	312
220.761740	8.071415	228.833155	5	8	5	208
220.808983	3.721309	224.530292	4	6	6	168
220.859978	17.855244	238.715222	9	0	6	262
220.879503	14.326354	235.205858	0	8	5	116
220.917836	6.691152	227.608988	11	4	3	255
220.956314	6.393336	227.349650	6	9	2	206
220.960795	0.759703	221.720498	8	1	8	157
221.082391	2.674477	223.756868	0	9	3	342
221.127285	12.284267	233.411552	9	8	1	361
221.271200	0.678917	221.950117	6	10	4	70
221.429487	15.476549	236.906036	1	7	2	386
221.449341	38.900818	260.350159	7	5	2	206
221.538595	0.823885	222.362480	2	0	1	1
221.591862	6.123047	227.714908	6	10	1	312
221.768659	8.651770	230.420429	0	1	5	247
221.788910	16.761301	238.550211	11	0	2	126
221.883296	1.626102	223.509398	0	1	10	179
221.961284	4.464872	226.426156	8	2	2	235
221.990450	18.054055	240.044505	4	6	2	35
222.002689	7.301990	229.304679	1	5	7	359
222.090566	1.785001	223.875567	8	2	10	140
222.202374	20.357437	242.559811	11	9	2	155
222.233978	27.508152	249.742130	4	9	10	216
222.320242	13.457846	235.778088	8	5	7	212
222.362137	36.368058	258.730195	6	11	6	364
222.466220	26.108403	248.574623	0	2	2	87
222.484734	1.294296	223.779029	4	0	7	305
222.668836	5.263675	227.932512	6	3	4	372
222.697074	9.085432	231.782506	5	6	4	69
222.735284	13.182110	235.917394	4	11	6	151
222.740272	7.658547	230.398818	0	1	10	351
222.750124	10.475332	233.225457	6	9	4	161
222.810573	1.242097	224.052670	0	8	3	158
222.836525	5.213723	228.050248	9	0	1	388
222.986918	0.068807	223.055726	5	10	2	201
222.988152	10.551204	233.539356	10	7	2	236
223.027867	1.796957	224.824823	7	5	4	304
223.062158	5.174577	228.236735	5	11	5	22
223.063785	6.904493	229.968278	4	2	1	188
223.074852	10.977499	234.052351	7	6	7	34
223.119338	14.407083	237.526421	1	3	10	73
223.175919	12.556246	235.732166	0	5	10	261
223.219086	8.389126	231.608212	5	1	6	335
223.282171	7.524133	230.806304	3	9	6	66
223.357520	19.442112	242.799632	9	6	6	34
223.358352	20.157607	243.515959	3	5	5	187
223.410335	0.638767	224.049102	8	2	3	119
223.686203	3.149093	226.835296	1	11	6	311
223.747200	25.466424	249.213624	0	2	6	39
223.841515	8.980880	232.822395	0	7	4	302
223.872662	1.446339	225.319002	11	8	7	100
223.996594	0.737885	224.734479	8	1	6	199
224.120132	0.991927	225.112060	4	3	7	189
224.181522	14.689811	238.871333	0	6	9	53
224.492378	2.510121	227.002499	2	7	3	262
224.503558	2.783374	227.286932	10	8	1	46
224.504983	1.399483	225.904466	1	9	10	101
224.627513	9.154307	233.781820	6	7	8	346
224.764669	7.212955	231.977624	1	4	8	42
224.775341	3.306474	228.081816	10	5	5	301
224.801065	10.733086	235.534151	10	6	3	328
224.802540	15.041039	239.843579	2	1	7	201
224.831470	38.919606	263.751077	11	3	10	388
224.955090	6.514535	231.469625	9	7	7	117
225.015900	5.327043	230.342944	5	6	10	371
225.051555	3.455587	228.507142	8	7	6	345
225.090288	15.352615	240.442904	9	10	7	203
225.090401	35.831793	260.922194	9	4	7	0
225.120100	9.173528	234.293629	4	2	5	330
225.206747	10.281062	235.487809	7	5	6	314
225.511510	11.683995	237.195505	0	8	1	23
225.667987	5.504052	231.172039	3	1	2	24
225.669977	2.489067	228.159044	0	1	10	133
225.860668	2.958755	228.819423	7	1	3	188
225.988065	9.602406	235.590472	3	7	3	355
226.114385	10.151404	236.265789	6	5	9	315
226.165425	6.197337	232.362762	6	7	10	136
226.207718	0.443073	226.650791	7	0	4	296
226.237788	20.974795	247.212583	10	0	4	24
226.243451	2.801297	229.044748	9	11	5	90
226.265041	8.699616	234.964657	10	11	7	92
226.288638	13.419722	239.708360	5	9	6	353
226.343788	2.037570	228.381358	11	2	9	271
226.458465	6.411116	232.869580	8	11	5	13
226.511972	0.013390	226.525362	1	6	4	369
226.516938	0.486055	227.002993	3	7	3	10
226.780695	2.883354	229.664049	2	6	1	26
227.019019	10.750606	237.769624	0	6	5	174
227.147185	21.774978	248.922163	9	1	10	250
227.542822	5.524926	233.067748	11	5	3	103
227.608349	0.253569	227.861918	10	11	7	348
227.882565	3.463301	231.345866	6	2	2	18
227.889117	31.465930	259.355047	2	3	6	162
227.927050	1.179050	229.106100	6	5	7	153
227.948332	14.093916	242.042249	3	5	10	380
227.966495	13.756616	241.723110	2	9	3	275
227.979141	8.914110	236.893251	7	9	8	97
228.060304	26.720461	254.780765	0	6	2	196
228.186984	10.276416	238.463399	0	7	6	14
