t_req	t_hold	t_exp	source	dest	lp_size	slot_indx
175.189653	11.130743	186.320396	11	5	8	90
175.243119	4.943913	180.187032	9	6	6	142
175.418877	15.152746	190.571623	2	3	4	340
175.551158	17.384833	192.935991	7	1	4	253
175.697824	22.305967	198.003790	6	9	6	224
175.698933	10.265795	185.964728	10	4	3	75
175.752745	22.267395	198.020140	9	3	7	364
175.818396	20.163023	195.981419	2	0	1	291
175.820334	3.169650	178.989984	1	9	3	152
175.850419	8.880626	184.731046	9	2	3	104
175.993252	3.040266	179.033517	6	11	9	235
176.007999	10.156116	186.164115	8	1	7	374
176.084637	22.744595	198.829232	11	7	2	135
176.108870	6.599825	182.708695	8	6	10	291
176.110089	17.404591	193.514681	9	0	8	81
176.137691	0.172525	176.310216	7	9	9	41
176.510137	20.184851	196.694988	8	6	10	109
176.671852	28.860381	205.532233	5	1	9	150
176.992687	3.760127	180.752814	6	2	9	324
177.059601	12.366527	189.426129	11	6	5	102
177.071225	17.105350	194.176575	5	9	7	12
177.150624	1.326951	178.477575	10	9	4	84
177.211206	5.351968	182.563174	4	5	9	27
177.397225	2.314069	179.711294	9	5	7	238
177.407549	13.726238	191.133787	11	4	10	301
177.474539	5.207326	182.681865	4	9	8	339
177.490796	0.001360	177.492156	5	10	5	84
177.530053	3.046704	180.576757	5	0	7	202
177.663749	2.272802	179.936550	8	0	7	169
177.728379	0.777110	178.505489	1	10	3	51
177.775521	7.567628	185.343149	6	7	4	78
177.825687	4.108971	181.934658	9	1	9	334
177.887203	2.470923	180.358126	8	9	6	42
178.040923	27.593408	205.634331	2	6	10	251
178.263564	3.912340	182.175904	5	0	7	39
178.574420	1.366248	179.940668	7	1	6	135
178.729021	7.406127	186.135147	3	5	2	307
178.766914	22.287415	201.054329	2	8	3	202
178.883432	15.048879	193.932311	3	11	1	156
178.940987	1.603909	180.544895	9	1	6	69
178.970380	3.552196	182.522576	5	8	10	315
179.154184	2.707183	181.861367	4	2	10	298
179.158102	26.260463	205.418565	2	8	10	372
179.390139	3.275139	182.665278	4	5	6	183
179.452031	1.855850	181.307881	1	9	10	322
179.553422	6.071845	185.625267	9	10	7	8
179.661113	9.461859	189.122972	5	3	8	391
179.886605	1.725838	181.612443	8	11	8	185
179.987849	0.248160	180.236009	6	10	5	372
180.083024	0.995607	181.078631	11	4	9	359
180.089921	10.525336	190.615257	0	6	6	249
180.162987	1.784670	181.947657	9	1	8	383
180.179259	2.995434	183.174693	4	10	4	233
180.312984	11.261441	191.574425	8	0	3	330
180.384774	20.507538	200.892312	8	6	2	25
180.498788	30.506473	211.005261	7	2	9	362
180.503045	4.838313	185.341358	10	2	9	63
180.511905	2.566635	183.078540	8	6	10	381
180.637897	13.437418	194.075315	2	3	9	237
180.645379	12.462678	193.108057	5	9	10	91
180.652771	36.660456	217.313227	7	5	3	290
180.653989	1.030166	181.684156	2	5	8	299
180.967492	21.049181	202.016673	4	0	6	110
181.101246	1.931725	183.032971	0	3	4	117
181.144825	13.756923	194.901749	4	0	7	132
181.179999	53.872136	235.052135	1	10	3	122
181.223032	2.636771	183.859803	9	5	5	27
181.372043	13.554928	194.926972	6	5	6	54
181.480328	14.879175	196.359504	11	0	5	214
181.500809	3.298374	184.799183	6	0	8	289
181.519938	25.412290	206.932229	11	10	5	182
181.530296	0.722095	182.252391	3	8	1	70
181.638266	2.599112	184.237378	1	3	2	328
181.782817	3.489611	185.272427	7	0	1	318
181.813611	0.943694	182.757305	0	2	10	28
181.815728	2.813716	184.629444	8	11	10	71
181.824303	15.472305	197.296608	5	10	4	246
182.168068	3.109282	185.277351	0	5	1	53
182.203087	7.064669	189.267756	7	2	3	382
182.349717	1.454350	183.804067	8	10	5	170
182.447711	8.957215	191.404926	10	7	8	286
182.495828	9.438427	191.934255	4	11	10	316
182.518855	2.462342	184.981197	7	10	8	102
182.531796	0.775846	183.307643	5	8	6	236
182.627251	12.099396	194.726647	0	8	6	316
182.776254	10.035829	192.812083	5	11	8	355
182.879509	6.582631	189.462140	7	9	6	214
182.955076	22.578276	205.533352	8	4	5	126
182.959362	37.840422	220.799783	7	8	6	339
183.305103	13.182400	196.487503	4	7	7	61
183.465406	32.773888	216.239293	1	6	3	66
183.500053	1.591653	185.091706	1	0	2	155
183.891107	1.738127	185.629234	10	8	4	190
183.983208	69.770389	253.753597	9	0	10	385
184.070536	4.724680	188.795216	10	11	4	277
184.208398	8.197543	192.405940	6	3	5	248
184.375407	28.955651	213.331057	8	4	7	138
184.482257	9.262773	193.745030	0	1	3	324
184.495965	20.405412	204.901377	2	11	2	264
184.537254	12.285948	196.823203	10	7	1	230
184.800480	19.370875	204.171354	4	5	3	348
184.825919	6.354390	191.180309	5	0	5	262
184.872467	29.834130	214.706597	7	10	6	355
184.929044	1.338299	186.267343	8	10	10	186
184.986920	16.485486	201.472405	1	11	5	4
185.081837	2.682615	187.764452	11	0	8	126
185.368441	9.644681	195.013122	8	2	2	203
185.395976	14.972805	200.368781	7	8	6	111
185.408930	12.073148	197.482078	11	6	9	224
185.430928	5.791144	191.222073	6	0	1	210
185.648899	26.642468	212.291366	4	1	1	333
185.752691	1.765335	187.518026	11	6	3	197
185.786365	12.729951	198.516317	1	9	10	382
185.955618	2.919317	188.874935	1	5	6	289
186.153213	11.646376	197.799589	6	5	7	257
186.340628	2.114885	188.455513	8	3	7	237
186.591868	0.489602	187.081470	2	10	6	386
186.620935	15.361520	201.982455	7	2	10	266
186.761602	17.007107	203.768709	5	1	1	122
186.823321	1.772502	188.595823	9	3	4	193
187.007836	16.455810	203.463646	11	6	1	210
187.138212	3.975595	191.113807	1	11	2	147
187.288023	8.466420	195.754443	9	5	2	45
187.394781	9.210069	196.604850	7	3	1	328
187.414313	24.491428	211.905741	9	4	6	379
187.493065	8.445063	195.938128	5	8	2	82
187.910857	20.322260	208.233117	2	7	9	10
188.187937	5.473518	193.661455	2	9	10	319
188.192351	10.589272	198.781623	7	11	1	136
188.210361	2.125327	190.335687	7	1	10	34
188.224486	12.455392	200.679878	4	8	9	376
188.353941	26.276863	214.630804	6	9	2	185
188.524198	5.571774	194.095972	4	10	5	294
188.548216	10.421078	198.969294	3	0	3	212
188.618708	7.859161	196.477870	9	1	7	34
188.802407	0.146071	188.948477	9	10	9	117
188.934383	23.836103	212.770486	8	2	1	366
189.012524	16.570031	205.582555	4	10	9	213
189.101768	5.369724	194.471492	3	2	9	177
189.172769	0.953753	190.126522	2	6	1	152
189.208087	4.332403	193.540490	5	0	9	206
189.291333	7.457926	196.749259	8	4	6	92
189.408092	2.799432	192.207525	10	7	7	305
189.614704	17.868023	207.482727	10	7	7	251
189.715844	3.502343	193.218187	6	8	4	71
189.859024	2.293291	192.152315	5	6	7	348
189.876468	1.897862	191.774329	1	11	2	137
189.938375	12.956116	202.894491	4	6	7	309
189.939313	7.910306	197.849619	3	8	9	129
189.967639	11.906434	201.874073	6	11	4	306
190.097271	3.429765	193.527036	5	8	1	75
190.577754	5.108308	195.686062	5	7	7	50
190.588199	22.595953	213.184152	10	0	4	364
190.639531	4.010784	194.650315	9	6	5	10
190.800510	23.325201	214.125711	0	1	2	18
190.823330	33.898255	224.721585	0	6	4	127
190.904317	0.197274	191.101591	10	9	6	83
191.036395	6.816741	197.853136	5	8	3	239
191.132102	9.730093	200.862195	5	0	5	167
191.152931	0.125802	191.278733	11	0	8	125
191.196841	4.310356	195.507197	5	0	4	190
191.349992	0.284443	191.634436	4	8	3	177
191.430787	9.583934	201.014721	11	10	5	349
191.431311	6.220520	197.651831	7	11	10	314
191.574436	3.050520	194.624957	6	4	7	172
191.578031	15.032340	206.610371	0	1	10	327
191.714969	7.828846	199.543815	0	1	8	49
191.737594	4.041069	195.778662	9	3	8	125
192.054777	27.380390	219.435167	10	6	3	378
192.100654	37.228237	229.328891	3	9	6	16
192.140245	2.013834	194.154079	4	6	5	34
192.156366	38.346822	230.503188	7	2	4	176
192.192838	8.857713	201.050550	9	1	6	320
192.402111	20.823131	213.225243	3	4	1	391
192.962986	3.446017	196.409003	5	8	8	360
193.008922	0.477289	193.486210	10	8	3	264
193.068453	0.126649	193.195102	8	6	6	13
193.196492	5.637537	198.834029	6	0	2	323
193.413819	0.045592	193.459412	10	3	4	393
193.503725	5.896550	199.400274	3	6	2	194
193.553405	13.624616	207.178021	7	0	9	125
193.606613	11.036276	204.642889	5	7	8	384
193.725560	13.166023	206.891583	2	4	6	82
193.725883	9.028339	202.754222	7	6	2	12
193.822533	30.788925	224.611458	10	11	3	66
193.866460	2.745719	196.612180	3	9	1	155
194.024544	23.416015	217.440559	6	1	5	395
194.034304	40.024248	234.058553	3	11	1	249
194.123026	0.035544	194.158570	9	6	8	340
194.188606	5.641170	199.829777	10	6	4	280
194.291420	11.272347	205.563766	4	11	4	12
194.298125	9.533063	203.831188	6	0	8	352
194.384871	45.322626	239.707497	8	3	8	184
194.467307	10.798928	205.266235	0	10	8	257
194.549555	9.608859	204.158415	9	11	9	349
194.642060	26.081504	220.723564	3	11	2	161
194.754906	23.239562	217.994467	5	3	6	75
194.918376	17.968882	212.887257	2	5	7	162
194.949822	5.231929	200.181751	9	11	4	66
195.124147	11.956681	207.080828	7	10	10	94
195.193114	31.235632	226.428746	2	5	1	30
195.201133	2.742869	197.944002	6	10	4	366
195.207166	6.693940	201.901106	9	11	8	295
195.247849	14.170472	209.418320	4	7	8	197
195.401512	9.107198	204.508710	8	6	3	46
195.524503	15.313113	210.837616	5	9	1	7
195.679911	3.065394	198.745304	3	1	3	151
195.752740	1.402113	197.154853	6	0	10	279
195.810758	6.371689	202.182446	1	5	5	158
195.826710	10.930715	206.757425	0	9	3	211
195.866489	9.101755	204.968244	2	4	6	88
195.923408	9.433420	205.356829	2	1	5	329
195.932686	0.972401	196.905087	11	0	8	97
195.957610	6.759338	202.716948	1	0	7	273
196.048797	2.262296	198.311093	2	11	4	339
196.181850	12.402152	208.584002	9	6	3	11
196.822397	8.173942	204.996339	0	4	7	358
197.092873	9.182365	206.275238	4	1	10	224
197.195753	9.052689	206.248442	5	1	7	226
197.250441	3.655910	200.906351	2	6	6	382
197.351550	0.870505	198.222055	3	0	1	148
197.505565	5.328822	202.834387	7	5	2	68
197.518160	3.534536	201.052695	9	11	5	44
197.570907	8.432900	206.003807	6	0	3	126
197.754041	2.524922	200.278964	1	2	10	359
197.802465	2.532186	200.334651	10	6	8	82
197.887298	3.932737	201.820036	4	3	10	64
197.975916	1.903430	199.879346	4	1	1	390
197.996308	5.141825	203.138133	1	2	8	99
198.041287	17.373690	215.414977	1	6	4	339
198.082010	19.105726	217.187736	3	8	3	392
198.084665	1.145662	199.230326	9	0	9	25
198.087114	4.015679	202.102793	8	4	4	279
198.265313	9.498788	207.764100	5	9	5	357
198.297205	2.574096	200.871301	3	6	1	263
198.370203	25.192113	223.562316	3	6	10	179
198.405688	12.263322	210.669010	7	8	7	295
198.688168	2.488331	201.176499	9	1	1	146
198.718183	1.128136	199.846319	10	9	3	198
198.774335	0.766390	199.540725	0	11	5	182
198.980480	2.082230	201.062710	0	8	3	241
199.164954	5.034328	204.199282	3	5	6	370
199.185546	13.894539	213.080085	11	6	9	155
199.347820	1.519851	200.867671	9	0	7	304
199.409103	0.371436	199.780539	2	5	2	261
199.475069	22.228554	221.703623	5	6	5	274
199.489396	4.085331	203.574727	11	10	9	48
199.497799	4.010174	203.507973	1	11	1	244
199.627972	7.446666	207.074638	11	1	1	387
199.696582	5.444336	205.140918	5	11	8	374
199.754003	3.498839	203.252842	7	0	4	20
199.884754	12.573009	212.457763	9	5	4	180
200.029790	15.710281	215.740071	8	2	10	283
200.047095	17.503086	217.550181	7	3	9	195
200.141314	14.698076	214.839390	9	2	8	364
200.155857	11.725640	211.881497	6	5	5	198
200.295038	2.144469	202.439507	9	8	2	4
200.402027	13.154646	213.556674	2	5	5	20
200.715791	3.211856	203.927647	8	11	6	367
200.722936	12.794780	213.517716	9	6	6	275
200.728811	1.029888	201.758698	2	4	6	54
200.761965	5.499407	206.261372	4	10	1	48
200.792306	4.992566	205.784873	9	11	7	194
200.820673	0.373916	201.194588	7	1	10	159
201.057390	21.543340	222.600730	2	10	4	282
201.086098	11.284947	212.371044	10	9	7	157
201.117836	15.062382	216.180218	9	11	6	322
201.260297	10.957793	212.218090	4	6	1	79
201.320034	4.200715	205.520749	0	1	2	35
201.469962	7.068281	208.538243	11	1	6	267
201.476722	1.378209	202.854931	5	0	3	105
201.543582	1.762806	203.306388	2	3	10	95
201.547001	3.916637	205.463638	2	1	2	214
201.553471	10.319395	211.872866	1	11	8	80
201.790384	9.152781	210.943165	7	6	5	213
201.805378	14.928118	216.733496	2	11	2	52
201.881397	7.596228	209.477625	9	10	3	109
201.934346	11.259966	213.194312	0	10	4	164
201.977016	0.448758	202.425774	6	4	2	218
202.207108	27.075189	229.282297	5	11	10	87
202.209315	18.720181	220.929496	9	0	4	80
202.318317	27.585225	229.903541	3	1	10	210
202.649072	1.907067	204.556139	9	2	9	288
202.731209	1.577929	204.309137	0	2	8	40
203.007389	7.770596	210.777985	0	1	10	246
203.012756	18.246041	221.258798	3	7	5	349
203.067021	13.408549	216.475571	6	9	5	209
203.097153	2.992495	206.089648	5	1	10	315
203.228391	6.448319	209.676710	8	5	1	74
203.626299	2.683499	206.309798	0	10	10	172
203.655941	8.306412	211.962353	8	5	8	101
203.762123	8.382476	212.144600	9	0	8	87
203.784200	0.867786	204.651986	9	1	1	175
203.867517	10.018940	213.886457	9	4	4	184
203.929867	1.020663	204.950530	2	5	2	299
204.287441	0.283013	204.570454	10	3	9	282
204.381225	19.319152	223.700377	0	1	8	154
204.424227	2.856138	207.280365	11	8	9	40
204.436342	6.256760	210.693102	4	3	1	317
204.452740	27.799905	232.252646	6	8	7	284
204.478271	9.819324	214.297594	3	8	7	254
204.507168	4.661803	209.168971	7	5	1	218
204.697291	19.094729	223.792021	9	0	8	21
204.779668	2.415298	207.194966	5	2	3	352
204.853774	6.699433	211.553206	6	10	3	372
204.865964	8.341090	213.207054	9	0	8	224
205.062675	8.814700	213.877375	3	1	8	274
205.190982	0.176650	205.367632	9	5	6	253
205.197989	4.731565	209.929554	8	1	5	266
205.321032	7.233854	212.554886	1	2	2	178
205.399457	6.122074	211.521532	2	1	7	224
205.407983	17.256513	222.664497	3	5	3	32
205.469288	12.835253	218.304540	2	1	7	42
205.535588	26.906503	232.442091	1	5	1	3
205.553713	2.533203	208.086916	1	9	5	225
205.845032	1.698596	207.543628	11	5	8	229
206.034728	2.271754	208.306482	6	11	4	38
206.145298	10.682128	216.827427	1	8	2	254
206.207343	2.899301	209.106644	11	5	6	59
206.260406	10.923399	217.183805	9	1	6	152
206.365667	11.499643	217.865310	7	3	7	376
206.444508	0.848243	207.292751	8	2	5	161
206.450937	13.471137	219.922075	11	7	6	309
206.522784	3.768258	210.291043	6	10	8	175
206.686982	2.498988	209.185970	6	4	5	2
206.748460	2.995009	209.743469	2	11	7	238
206.753796	22.662222	229.416018	2	10	2	323
206.908104	9.291401	216.199505	5	7	2	271
206.930589	10.490029	217.420617	10	9	6	139
206.960513	2.447806	209.408319	3	2	6	237
206.978510	4.462295	211.440805	8	0	8	380
207.018590	16.632767	223.651357	3	6	7	100
207.159957	4.157810	211.317767	2	10	5	303
207.233226	16.747803	223.981029	10	11	4	6
207.256153	2.231246	209.487398	6	9	8	242
207.466387	13.181708	220.648095	4	6	10	102
207.678065	1.242160	208.920226	9	7	10	59
207.882533	17.281391	225.163924	8	4	4	319
207.909819	11.169148	219.078967	10	5	1	83
207.969828	31.539733	239.509561	3	2	1	327
208.389730	0.299667	208.689396	2	10	9	132
208.537576	1.413989	209.951565	5	6	6	189
208.540330	0.276535	208.816865	8	0	4	245
208.547073	0.168921	208.715995	8	3	5	327
208.609423	18.711454	227.320876	2	4	8	332
208.849354	9.981112	218.830467	2	5	7	256
208.926725	10.321617	219.248342	4	0	7	156
208.995604	4.718095	213.713699	3	0	8	196
209.006750	0.547708	209.554458	3	6	9	289
209.113688	5.642039	214.755727	10	7	9	211
209.286343	1.712239	210.998582	9	4	4	140
209.334215	27.271603	236.605817	6	9	4	256
209.483652	21.082114	230.565766	10	1	10	91
209.817409	3.579889	213.397298	6	11	8	50
209.840195	0.174794	210.014990	1	9	3	300
209.914288	0.211477	210.125765	8	10	2	355
209.948135	7.525550	217.473685	8	5	7	160
210.105568	17.324807	227.430375	3	9	10	120
210.191747	4.190406	214.382153	2	9	7	184
210.292418	10.713234	221.005652	10	9	10	381
210.452325	19.518058	229.970383	9	1	4	100
210.502738	10.112137	220.614875	1	5	1	7
210.749354	0.061485	210.810840	9	1	9	248
210.825503	8.010458	218.835961	3	7	3	206
210.842695	1.921896	212.764591	2	1	1	246
210.961735	16.097572	227.059307	0	9	7	203
211.119365	5.316619	216.435984	8	7	8	49
211.157456	5.783901	216.941357	8	4	5	246
211.352072	3.622754	214.974826	1	3	3	347
211.588671	2.607875	214.196546	8	10	4	154
211.621092	1.742992	213.364084	10	6	9	348
212.031662	5.237010	217.268672	6	11	6	357
212.046827	7.712874	219.759701	4	5	9	356
212.069394	23.120249	235.189643	5	1	1	240
212.089755	5.140747	217.230502	1	7	9	57
212.314177	3.882442	216.196619	8	0	1	24
212.420394	17.047095	229.467489	1	0	4	210
212.436893	11.913589	224.350482	4	7	1	219
212.494933	1.219238	213.714171	1	8	10	284
212.590462	12.287185	224.877647	9	10	3	286
212.599177	30.200678	242.799855	3	7	7	296
212.813238	6.875797	219.689035	2	11	4	173
212.976000	6.744937	219.720937	4	6	9	371
213.046361	12.858150	225.904511	9	1	5	144
213.387870	2.229648	215.617518	4	9	10	390
213.441958	4.572912	218.014870	0	11	2	195
213.856166	3.811451	217.667618	10	7	6	35
213.966404	54.926873	268.893277	5	4	8	354
214.067100	1.762817	215.829917	3	11	2	390
214.085247	1.911053	215.996300	2	3	2	89
214.298893	6.178668	220.477561	3	10	1	141
214.354665	3.206350	217.561015	5	4	3	110
214.372367	20.454448	234.826815	9	4	2	293
214.373635	5.735457	220.109093	4	10	1	225
214.455678	11.548558	226.004236	1	4	3	313
214.530628	17.048637	231.579266	3	5	5	9
214.657694	3.175174	217.832868	3	8	3	234
214.878657	13.195242	228.073899	10	8	10	208
214.886930	5.093220	219.980151	7	2	8	259
215.018420	2.937262	217.955681	7	0	5	187
215.039173	22.082646	237.121819	1	6	8	320
215.234490	8.324892	223.559382	10	3	2	0
215.405451	6.858372	222.263823	4	7	6	175
215.483277	1.991866	217.475143	8	1	5	340
215.607148	23.191274	238.798422	0	8	5	72
215.644887	10.156746	225.801633	5	1	1	270
215.708595	29.493003	245.201599	11	4	4	193
215.880989	0.453399	216.334387	10	11	10	13
215.942471	1.240051	217.182522	6	4	4	161
215.986757	20.984536	236.971293	4	0	5	116
216.054920	6.010497	222.065418	11	1	3	4
216.231092	6.291926	222.523018	10	1	9	145
216.271920	2.526768	218.798688	1	6	9	389
216.291007	6.702661	222.993668	0	8	8	326
216.415491	5.771845	222.187336	2	1	3	247
216.590349	12.760319	229.350668	3	7	4	5
216.600956	10.091860	226.692816	11	9	8	352
216.628383	16.043768	232.672150	6	0	10	131
216.643695	15.283263	231.926957	5	9	2	225
216.686457	5.473473	222.159929	1	0	4	176
216.746304	3.587974	220.334278	4	9	1	230
216.884465	3.957029	220.841494	6	1	2	152
216.989776	45.992558	262.982334	11	8	5	326
217.086779	5.263321	222.350100	0	9	5	143
217.130223	14.084026	231.214249	1	4	4	113
217.314390	0.863666	218.178056	9	10	5	114
217.378121	5.613561	222.991682	5	11	3	395
217.764945	3.987950	221.752896	4	9	9	66
217.865496	1.746073	219.611569	2	8	1	124
217.878994	0.241631	218.120626	8	6	2	28
217.991750	2.902836	220.894586	3	7	7	108
218.031070	15.765916	233.796986	5	9	9	11
218.147010	3.530981	221.677992	9	0	7	153
218.154229	20.637062	238.791291	8	3	1	345
218.173452	8.647607	226.821059	8	3	2	224
218.367064	16.334012	234.701076	11	1	2	369
218.392834	73.581009	291.973844	1	11	7	266
218.574260	10.232170	228.806430	4	8	10	45
218.607010	4.168491	222.775501	5	2	4	133
218.709979	3.710991	222.420970	4	6	1	135
218.828445	36.004161	254.832606	9	8	2	95
218.900324	12.537497	231.437820	1	9	10	387
218.936753	6.981657	225.918409	3	6	1	89
218.960660	2.408954	221.369614	8	5	5	138
218.964035	6.731398	225.695434	8	3	5	302
219.000268	14.360727	233.360995	11	9	10	171
219.106158	36.776138	255.882296	11	8	3	47
219.384713	11.172137	230.556850	11	0	8	153
219.589666	0.249443	219.839109	4	7	2	339
219.734937	6.258141	225.993078	8	1	9	330
219.890265	17.583859	237.474124	10	7	1	248
219.999623	7.144065	227.143688	8	11	3	155
220.029773	4.217582	224.247355	9	6	2	331
220.267498	19.740365	240.007864	9	6	2	104
220.378586	8.617833	228.996420	8	10	6	86
220.460785	7.019685	227.480469	4	10	9	250
220.472549	6.660920	227.133469	4	11	10	326
220.531799	11.441141	231.972940	5	4	5	65
220.593484	6.074884	226.668369	10	7	9	307
220.793409	8.372943	229.166353	1	10	2	330
220.872518	3.404016	224.276534	6	7	5	386
220.920386	1.885795	222.806182	8	11	10	11
221.296748	17.150945	238.447693	4	5	9	1
221.308482	3.844831	225.153314	3	11	3	175
221.363395	1.342912	222.706308	10	3	5	336
221.367689	2.036621	223.404310	6	8	3	34
221.502359	5.321548	226.823908	10	2	7	192
221.752556	3.360700	225.113256	7	2	8	142
221.785412	11.877148	233.662560	4	9	6	59
221.980846	4.306304	226.287150	1	2	8	250
222.015408	8.815271	230.830679	5	11	8	23
222.257062	1.828544	224.085605	9	4	6	160
222.397288	1.468600	223.865888	11	1	9	225
222.560716	23.677717	246.238433	1	5	7	36
222.562533	19.994199	242.556732	5	4	5	320
222.891706	22.801798	245.693504	11	4	3	238
223.021414	6.800946	229.822360	3	5	10	59
223.057762	0.730408	223.788170	9	11	1	357
223.234602	3.713350	226.947953	1	0	8	372
223.267664	21.320156	244.587820	9	7	3	290
223.473828	5.490541	228.964368	8	10	2	326
223.485771	3.958129	227.443900	5	9	9	308
223.607405	3.502625	227.110030	6	2	8	66
223.685210	7.972717	231.657927	4	6	3	25
223.695361	6.019860	229.715221	11	5	1	390
223.723055	4.698270	228.421325	7	10	6	214
223.724303	5.499885	229.224188	7	4	1	304
223.787558	3.101522	226.889081	5	0	10	33
223.823407	2.129740	225.953147	8	6	9	210
223.914626	2.254566	226.169192	10	2	4	253
223.949900	0.390989	224.340889	2	6	8	16
223.985556	29.114631	253.100186	10	7	10	369
224.121499	31.350859	255.472357	8	10	1	377
224.126433	1.085722	225.212155	1	0	1	305
224.359629	0.766791	225.126420	0	8	4	383
224.550862	5.383109	229.933971	0	4	8	180
224.661065	14.436884	239.097949	8	2	7	355
224.751014	17.489067	242.240081	6	3	10	93
224.973857	0.216218	225.190074	5	10	1	140
224.994354	3.331013	228.325366	7	2	3	210
225.002580	7.663767	232.666347	4	2	1	304
225.029959	1.451363	226.481323	4	9	9	92
225.188228	35.062195	260.250424	10	11	1	135
225.191757	2.894100	228.085857	10	6	4	34
225.279177	7.579467	232.858644	2	11	9	204
225.818166	1.161448	226.979614	8	1	3	289
226.011750	4.138592	230.150342	11	10	8	24
226.085448	1.313752	227.399200	3	11	8	388
226.092024	24.286794	250.378818	0	1	4	367
226.270031	29.929677	256.199708	2	0	7	221
226.361405	7.794036	234.155441	6	4	5	120
226.373614	4.305491	230.679105	11	7	9	80
226.383470	3.908104	230.291574	0	5	8	378
226.623851	25.727961	252.351811	4	2	3	172
226.734475	9.658439	236.392914	4	1	10	191
226.911252	5.269424	232.180676	8	1	8	97
227.122431	14.764294	241.886725	10	3	2	204
227.207241	7.663408	234.870649	8	3	9	109
227.280107	2.458649	229.738757	6	9	9	175
227.336394	2.724532	230.060926	1	11	10	76
227.374512	3.218642	230.593154	6	10	9	149
227.431534	0.161371	227.592905	5	0	6	392
227.580203	2.954636	230.534839	8	0	9	38
227.672314	9.450263	237.122577	7	0	2	250
227.895362	13.999251	241.894613	7	3	7	386
227.953949	1.203959	229.157908	2	7	1	171
228.047366	35.843614	263.890981	1	7	9	244
228.147146	6.708959	234.856105	4	7	10	147
228.236720	0.642634	228.879355	2	5	1	338
228.357999	28.130162	256.488162	5	0	2	71
228.385106	3.170047	231.555153	9	0	8	248
228.456924	3.706473	232.163398	4	7	2	96
228.467931	6.149757	234.617688	6	3	10	376
228.516465	3.921131	232.437596	8	11	4	243
228.583343	1.956234	230.539577	10	2	7	193
228.688963	1.359673	230.048635	5	1	4	110
228.989604	7.127073	236.116677	0	9	1	128
229.081396	0.731408	229.812804	3	6	2	226
229.217495	12.373027	241.590522	1	6	4	166
229.288071	4.183775	233.471846	3	11	1	340
229.388611	49.095467	278.484078	4	6	5	286
229.395969	0.649156	230.045124	0	6	10	77
229.425324	0.497910	229.923234	8	3	4	391
229.470243	2.900970	232.371213	0	3	9	248
229.534202	4.332646	233.866849	8	2	4	295
229.538875	16.779666	246.318541	11	2	5	74
229.553960	17.700402	247.254361	3	5	9	30
229.586369	12.858552	242.444920	8	11	10	229
229.942269	17.471333	247.413602	8	9	8	260
229.982518	13.032146	243.014664	2	11	9	340
230.048304	20.635958	250.684262	0	9	8	259
230.070131	6.245790	236.315922	9	8	10	59
230.164492	3.235693	233.400185	8	6	5	315
230.197438	9.927893	240.125331	11	1	6	34
230.220630	4.534517	234.755147	11	3	9	333
230.293315	0.700397	230.993712	2	10	10	235
230.293867	19.368045	249.661913	11	4	3	161
230.294637	17.963455	248.258092	8	1	1	342
230.319364	6.857997	237.177361	6	7	2	54
230.323105	6.273896	236.597001	1	0	5	29
230.334537	1.265471	231.600007	8	5	7	206
230.375916	1.345577	231.721493	11	1	6	308
230.538161	15.982931	246.521092	8	11	9	69
230.623035	19.242167	249.865202	5	10	2	33
230.694916	0.056977	230.751894	10	1	7	125
230.729658	15.320206	246.049864	10	4	6	329
230.998121	7.678065	238.676186	0	3	9	217
231.048707	5.750998	236.799705	5	4	1	165
231.057820	6.452961	237.510781	11	9	7	391
231.153809	12.484459	243.638268	10	3	4	264
231.165895	0.023931	231.189825	5	0	1	300
231.208241	0.647439	231.855680	2	10	4	126
231.279049	18.409615	249.688663	5	7	3	39
231.486373	60.538032	292.024405	5	2	1	176
231.554405	2.765242	234.319648	0	10	6	338
231.675558	5.110214	236.785772	11	1	10	207
232.169160	12.104866	244.274026	11	5	2	259
232.183257	10.929792	243.113049	7	5	2	134
232.215379	15.312437	247.527815	9	5	3	239
232.265561	24.548240	256.813802	6	10	10	243
232.320350	3.066204	235.386554	10	2	4	129
232.373286	7.488195	239.861482	2	5	1	273
232.611461	1.513975	234.125436	11	3	9	18
232.736649	35.169875	267.906523	10	3	7	287
232.830274	14.163401	246.993675	7	2	4	58
232.867289	2.074559	234.941848	2	4	1	281
233.040898	13.465090	246.505987	10	5	5	209
233.351141	16.036237	249.387379	4	1	10	178
233.523289	1.467018	234.990307	10	8	3	153
233.523446	6.916095	240.439541	5	9	10	211
233.624616	17.301239	250.925855	6	7	7	7
233.629865	4.264392	237.894257	7	5	7	212
233.659653	0.517934	234.177586	3	2	4	309
233.665790	4.217183	237.882973	7	5	1	143
233.758372	15.231655	248.990027	9	7	6	139
233.874397	1.058045	234.932441	11	1	4	268
233.886555	3.714225	237.600781	3	1	8	344
233.934980	19.212993	253.147973	11	2	6	381
233.995904	1.766600	235.762504	4	10	8	88
234.041958	4.920889	238.962847	9	2	8	305
234.054857	8.078514	242.133371	10	8	7	275
234.109149	1.959409	236.068558	8	5	7	22
234.248251	12.061556	246.309807	7	4	8	74
234.255616	15.200859	249.456475	1	3	5	292
234.263974	10.067181	244.331155	2	8	9	151
234.307789	19.791088	254.098877	1	5	1	61
234.592048	1.400683	235.992732	8	3	6	89
